source_system,recon_reference,transaction_id,account_id,booking_date,amount,currency,status
PaymentProcessorA,REC-A-TXN00001255,TXN00001255,ACC000315,2026-04-03,108.41,GBP,Pending
PaymentProcessorA,REC-A-TXN00008882,TXN00008882,ACC000686,2026-03-05,22.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00005852,TXN00005852,ACC001109,2026-05-03,87.11,EUR,Failed
PaymentProcessorA,REC-A-TXN00005703,TXN00005703,ACC000934,2026-06-01,69.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00008104,TXN00008104,ACC001053,2026-04-14,25.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00002099,TXN00002099,ACC000340,2026-02-10,144.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00005129,TXN00005129,ACC000612,2026-01-20,62.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00000249,TXN00000249,ACC000296,2026-04-05,1.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00006562,TXN00006562,ACC000545,2026-03-03,56.92,USD,Completed
PaymentProcessorA,REC-A-TXN00001340,TXN00001340,ACC000870,2026-03-22,1664.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00007018,TXN00007018,ACC000520,2026-02-26,12.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00002111,TXN00002111,ACC000924,2026-04-21,56.03,EUR,Completed
PaymentProcessorA,REC-A-TXN00001570,TXN00001570,ACC000923,2026-06-02,55.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00001727,TXN00001727,ACC000958,2026-05-22,107.34,GBP,Completed
PaymentProcessorA,REC-A-TXN00008385,TXN00008385,ACC001143,2026-05-23,44.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00006941,TXN00006941,ACC000392,2026-04-25,32.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00004396,TXN00004396,ACC000733,2026-03-03,14.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00002421,TXN00002421,ACC000591,2026-06-26,43.61,USD,Completed
PaymentProcessorA,REC-A-TXN00003046,TXN00003046,ACC000781,2026-05-12,24.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00005504,TXN00005504,ACC000113,2026-04-03,12.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00003704,TXN00003704,ACC000937,2026-05-22,108.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00008192,TXN00008192,ACC000470,2026-05-03,64.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00005332,TXN00005332,ACC000002,2026-07-01,32.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00009809,TXN00009809,ACC000723,2026-03-31,41.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00000448,TXN00000448,ACC000297,2026-03-25,189.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00007895,TXN00007895,ACC000049,2026-05-30,1.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00008729,TXN00008729,ACC000697,2026-03-22,54.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00007829,TXN00007829,ACC000879,2026-01-22,13.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00001769,TXN00001769,ACC000020,2026-05-24,32.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00006809,TXN00006809,ACC000821,2026-06-17,17.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00004705,TXN00004705,ACC000867,2026-03-12,144.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00003870,TXN00003870,ACC001230,2026-03-08,20.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00001656,TXN00001656,ACC000918,2026-02-03,21.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00003188,TXN00003188,ACC000245,2026-03-10,294.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00000684,TXN00000684,ACC000085,2026-04-04,42.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00004171,TXN00004171,ACC000470,2026-03-21,90.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00004478,TXN00004478,ACC000148,2026-07-03,184.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00000462,TXN00000462,ACC001154,2026-06-09,197.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00005765,TXN00005765,ACC000164,2026-07-06,13.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00007523,TXN00007523,ACC000800,2026-07-11,9.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00004503,TXN00004503,ACC000927,2026-05-08,59.16,USD,Completed
PaymentProcessorA,REC-A-TXN00009710,TXN00009710,ACC000259,2026-02-06,34.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00000319,TXN00000319,ACC000700,2026-02-14,31.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00001146,TXN00001146,ACC000571,2026-03-31,35.89,GBP,Completed
PaymentProcessorA,REC-A-TXN00005095,TXN00005095,ACC000517,2026-03-20,66.66,EUR,Completed
PaymentProcessorA,REC-A-TXN00001394,TXN00001394,ACC000648,2026-05-03,64.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00006624,TXN00006624,ACC000074,2026-04-03,23.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00001502,TXN00001502,ACC000602,2026-01-19,39.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00006409,TXN00006409,ACC000106,2026-07-10,44.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00000377,TXN00000377,ACC000176,2026-03-03,32.64,USD,Completed
PaymentProcessorA,REC-A-TXN00000411,TXN00000411,ACC000591,2026-02-24,75.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00001661,TXN00001661,ACC001183,2026-04-07,25.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00003152,TXN00003152,ACC000340,2026-02-09,141.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00001624,TXN00001624,ACC000236,2026-06-30,9.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00005610,TXN00005610,ACC001232,2026-04-08,37.85,GBP,Completed
PaymentProcessorA,REC-A-TXN00008533,TXN00008533,ACC000090,2026-02-03,27.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00005803,TXN00005803,ACC000009,2026-06-13,95.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00005307,TXN00005307,ACC000694,2026-05-23,9.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00007087,TXN00007087,ACC000773,2026-02-25,16.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00008898,TXN00008898,ACC000240,2026-05-17,14.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00007489,TXN00007489,ACC000171,2026-06-30,136.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00009616,TXN00009616,ACC000482,2026-03-16,22.5,EUR,Completed
PaymentProcessorA,REC-A-TXN00009218,TXN00009218,ACC000966,2026-06-04,52.5,GBP,Reversed
PaymentProcessorA,REC-A-TXN00001673,TXN00001673,ACC001226,2026-03-01,116.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00002359,TXN00002359,ACC000569,2026-06-20,72.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00008468,TXN00008468,ACC000773,2026-03-21,25.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00000275,TXN00000275,ACC000121,2026-05-20,19.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00002474,TXN00002474,ACC000459,2026-02-01,503.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00005490,TXN00005490,ACC000896,2026-06-24,1906.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00004772,TXN00004772,ACC000319,2026-02-01,56.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00002108,TXN00002108,ACC000269,2026-05-27,277.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00007501,TXN00007501,ACC001053,2026-01-19,57.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00004415,TXN00004415,ACC000160,2026-02-18,13.67,EUR,Completed
PaymentProcessorA,REC-A-TXN00008139,TXN00008139,ACC000474,2026-06-12,33.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00008661,TXN00008661,ACC000847,2026-04-22,82.89,GBP,Completed
PaymentProcessorA,REC-A-TXN00008240,TXN00008240,ACC000739,2026-04-04,69.83,GBP,Completed
PaymentProcessorA,REC-A-TXN00002418,TXN00002418,ACC000090,2026-03-30,3.98,EUR,Failed
PaymentProcessorA,REC-A-TXN00008772,TXN00008772,ACC000888,2026-06-22,24.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00002237,TXN00002237,ACC001274,2026-05-05,85.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00003768,TXN00003768,ACC000881,2026-05-31,45.54,GBP,Reversed
PaymentProcessorA,REC-A-TXN00009792,TXN00009792,ACC001188,2026-06-06,37.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00009990,TXN00009990,ACC000697,2026-05-06,73.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00009966,TXN00009966,ACC000546,2026-01-15,106.21,GBP,Pending
PaymentProcessorA,REC-A-TXN00007324,TXN00007324,ACC000295,2026-03-11,155.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00001384,TXN00001384,ACC000414,2026-05-09,54.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00003102,TXN00003102,ACC000935,2026-05-21,48.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00003922,TXN00003922,ACC000619,2026-06-07,49.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00006686,TXN00006686,ACC000020,2026-03-06,7100.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00003195,TXN00003195,ACC001223,2026-01-26,3353.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00001942,TXN00001942,ACC001160,2026-03-29,38.86,GBP,Pending
PaymentProcessorA,REC-A-TXN00007714,TXN00007714,ACC000831,2026-06-28,90.74,USD,Completed
PaymentProcessorA,REC-A-TXN00004897,TXN00004897,ACC000633,2026-04-15,51.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00004783,TXN00004783,ACC000568,2026-06-29,13.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00001497,TXN00001497,ACC000284,2026-05-16,17.34,GBP,Completed
PaymentProcessorA,REC-A-TXN00001958,TXN00001958,ACC000969,2026-02-27,22.0,USD,Completed
PaymentProcessorA,REC-A-TXN00009172,TXN00009172,ACC000369,2026-03-04,13.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00009746,TXN00009746,ACC000745,2026-06-18,4.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00007333,TXN00007333,ACC000315,2026-04-10,15.66,GBP,Failed
PaymentProcessorA,REC-A-TXN00007950,TXN00007950,ACC000785,2026-06-10,91.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00003018,TXN00003018,ACC000097,2026-07-03,58.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00006747,TXN00006747,ACC000824,2026-03-12,36.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00000514,TXN00000514,ACC000493,2026-01-12,62.17,EUR,Completed
PaymentProcessorA,REC-A-TXN00003935,TXN00003935,ACC000694,2026-04-07,18.21,USD,Completed
PaymentProcessorA,REC-A-TXN00003026,TXN00003026,ACC001020,2026-04-22,18.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00001200,TXN00001200,ACC000099,2026-07-11,50.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00005029,TXN00005029,ACC001075,2026-04-24,60.6,GBP,Completed
PaymentProcessorA,REC-A-TXN00009785,TXN00009785,ACC000571,2026-03-16,1816.92,GBP,Completed
PaymentProcessorA,REC-A-TXN00000922,TXN00000922,ACC000927,2026-05-11,74.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00004650,TXN00004650,ACC000061,2026-06-18,36.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00005333,TXN00005333,ACC000631,2026-07-09,1901.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00001077,TXN00001077,ACC000399,2026-06-16,11.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00006769,TXN00006769,ACC000041,2026-06-26,283.92,GBP,Completed
PaymentProcessorA,REC-A-TXN00009411,TXN00009411,ACC000094,2026-01-29,3648.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00001672,TXN00001672,ACC000965,2026-04-02,39.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00000475,TXN00000475,ACC001201,2026-03-19,247.01,GBP,Completed
PaymentProcessorA,REC-A-TXN00009187,TXN00009187,ACC000837,2026-03-23,24.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00008840,TXN00008840,ACC000813,2026-04-11,64.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00005759,TXN00005759,ACC000293,2026-05-29,57.22,GBP,Reversed
PaymentProcessorA,REC-A-TXN00006298,TXN00006298,ACC000857,2026-04-20,128.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00002479,TXN00002479,ACC000197,2026-06-21,53.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00005494,TXN00005494,ACC000208,2026-04-05,29.45,GBP,Completed
PaymentProcessorA,REC-A-TXN00003915,TXN00003915,ACC000593,2026-07-11,77.47,USD,Completed
PaymentProcessorA,REC-A-TXN00002139,TXN00002139,ACC000620,2026-03-13,151.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00005455,TXN00005455,ACC000789,2026-06-06,14.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00005380,TXN00005380,ACC000523,2026-02-09,37.18,GBP,Completed
PaymentProcessorA,REC-A-TXN00008986,TXN00008986,ACC000548,2026-03-24,45.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00004024,TXN00004024,ACC001169,2026-04-27,22.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00003486,TXN00003486,ACC000182,2026-04-04,5.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00002456,TXN00002456,ACC000064,2026-07-08,2.62,GBP,Pending
PaymentProcessorA,REC-A-TXN00002465,TXN00002465,ACC000490,2026-06-17,24.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00008697,TXN00008697,ACC000982,2026-01-13,51.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00001370,TXN00001370,ACC000334,2026-04-29,49.77,GBP,Completed
PaymentProcessorA,REC-A-TXN00006689,TXN00006689,ACC000001,2026-05-26,9.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00007457,TXN00007457,ACC000893,2026-06-13,53.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00009975,TXN00009975,ACC001096,2026-07-06,21.59,USD,Completed
PaymentProcessorA,REC-A-TXN00001902,TXN00001902,ACC000818,2026-02-06,54.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00004872,TXN00004872,ACC001119,2026-03-03,27.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00004711,TXN00004711,ACC001159,2026-07-08,45.95,GBP,Reversed
PaymentProcessorA,REC-A-TXN00007887,TXN00007887,ACC000924,2026-07-06,3489.46,EUR,Completed
PaymentProcessorA,REC-A-TXN00001794,TXN00001794,ACC000724,2026-01-20,102.78,EUR,Failed
PaymentProcessorA,REC-A-TXN00002875,TXN00002875,ACC001077,2026-04-18,39.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00006218,TXN00006218,ACC000597,2026-04-17,23.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00005214,TXN00005214,ACC000127,2026-07-01,115.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00002246,TXN00002246,ACC000756,2026-04-07,18.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00001742,TXN00001742,ACC000884,2026-07-09,89.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00001021,TXN00001021,ACC000982,2026-03-04,25.47,EUR,Completed
PaymentProcessorA,REC-A-TXN00000706,TXN00000706,ACC000385,2026-06-25,5.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00004295,TXN00004295,ACC000315,2026-07-02,7.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00005577,TXN00005577,ACC000851,2026-04-19,32.89,USD,Completed
PaymentProcessorA,REC-A-TXN00007167,TXN00007167,ACC000617,2026-05-01,7.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00008178,TXN00008178,ACC000685,2026-07-02,20.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00000909,TXN00000909,ACC000837,2026-05-01,46.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00005194,TXN00005194,ACC000393,2026-03-12,141.32,EUR,Completed
PaymentProcessorA,REC-A-TXN00003078,TXN00003078,ACC000804,2026-07-06,56.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00009367,TXN00009367,ACC000777,2026-06-21,16.3,GBP,Completed
PaymentProcessorA,REC-A-TXN00000595,TXN00000595,ACC000738,2026-04-18,32.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00005305,TXN00005305,ACC001086,2026-04-25,62.38,USD,Completed
PaymentProcessorA,REC-A-TXN00000441,TXN00000441,ACC000532,2026-05-14,67.64,GBP,Completed
PaymentProcessorA,REC-A-TXN00007607,TXN00007607,ACC001114,2026-05-07,34.57,GBP,Completed
PaymentProcessorA,REC-A-TXN00004093,TXN00004093,ACC000116,2026-02-02,7.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00006135,TXN00006135,ACC000348,2026-05-09,89.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00000011,TXN00000011,ACC000746,2026-06-25,23.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00003777,TXN00003777,ACC001227,2026-02-26,234.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00009000,TXN00009000,ACC000628,2026-04-24,40.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00003709,TXN00003709,ACC000198,2026-04-05,59.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00003781,TXN00003781,ACC000788,2026-03-18,28.14,USD,Completed
PaymentProcessorA,REC-A-TXN00000094,TXN00000094,ACC000376,2026-05-04,28.95,GBP,Completed
PaymentProcessorA,REC-A-TXN00009240,TXN00009240,ACC001141,2026-03-10,3801.01,GBP,Failed
PaymentProcessorA,REC-A-TXN00003950,TXN00003950,ACC000732,2026-02-09,66.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00005786,TXN00005786,ACC000421,2026-04-21,14.27,EUR,Completed
PaymentProcessorA,REC-A-TXN00004871,TXN00004871,ACC000474,2026-04-25,51.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00004803,TXN00004803,ACC000127,2026-05-16,48.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00004868,TXN00004868,ACC000149,2026-03-17,30.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00000293,TXN00000293,ACC000168,2026-07-01,63.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00007889,TXN00007889,ACC000180,2026-04-14,22.86,GBP,Completed
PaymentProcessorA,REC-A-TXN00007406,TXN00007406,ACC000108,2026-06-01,1.0,USD,Completed
PaymentProcessorA,REC-A-TXN00005596,TXN00005596,ACC000476,2026-01-16,3.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00002887,TXN00002887,ACC000587,2026-02-22,63.85,GBP,Completed
PaymentProcessorA,REC-A-TXN00006455,TXN00006455,ACC001125,2026-02-06,99.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00002543,TXN00002543,ACC001143,2026-03-30,16.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00001766,TXN00001766,ACC000222,2026-07-01,40.8,EUR,Completed
PaymentProcessorA,REC-A-TXN00006801,TXN00006801,ACC000524,2026-06-16,42.22,GBP,Pending
PaymentProcessorA,REC-A-TXN00001878,TXN00001878,ACC001120,2026-06-18,19.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00001982,TXN00001982,ACC000132,2026-03-19,33.01,GBP,Completed
PaymentProcessorA,REC-A-TXN00009730,TXN00009730,ACC000991,2026-02-03,43.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00009609,TXN00009609,ACC000760,2026-02-21,70.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00002686,TXN00002686,ACC000005,2026-03-13,14.49,GBP,Completed
PaymentProcessorA,REC-A-TXN00008931,TXN00008931,ACC000275,2026-03-01,23.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00003459,TXN00003459,ACC000414,2026-03-03,115.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00004542,TXN00004542,ACC000815,2026-02-17,66.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00002179,TXN00002179,ACC000848,2026-02-13,50.38,GBP,Completed
PaymentProcessorA,REC-A-TXN00004451,TXN00004451,ACC001073,2026-01-17,36.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00003860,TXN00003860,ACC000816,2026-01-17,66.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00007624,TXN00007624,ACC000192,2026-07-06,8.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00007655,TXN00007655,ACC000075,2026-05-30,30.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00004520,TXN00004520,ACC000510,2026-05-24,22.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00002518,TXN00002518,ACC000424,2026-01-17,74.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00004837,TXN00004837,ACC001202,2026-07-10,4.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00002886,TXN00002886,ACC001105,2026-04-02,241.7,USD,Completed
PaymentProcessorA,REC-A-TXN00007282,TXN00007282,ACC000414,2026-02-21,8166.93,EUR,Pending
PaymentProcessorA,REC-A-TXN00006256,TXN00006256,ACC000847,2026-03-10,137.14,USD,Completed
PaymentProcessorA,REC-A-TXN00004540,TXN00004540,ACC000461,2026-04-08,35.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00005640,TXN00005640,ACC000466,2026-05-31,46.67,USD,Completed
PaymentProcessorA,REC-A-TXN00009460,TXN00009460,ACC000125,2026-04-18,9.86,GBP,Completed
PaymentProcessorA,REC-A-TXN00003482,TXN00003482,ACC000117,2026-04-15,120.88,USD,Pending
PaymentProcessorA,REC-A-TXN00001278,TXN00001278,ACC000014,2026-05-04,123.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00003147,TXN00003147,ACC000151,2026-01-30,29.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00008263,TXN00008263,ACC001140,2026-04-20,45.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00003206,TXN00003206,ACC000587,2026-01-26,7.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00009893,TXN00009893,ACC001289,2026-04-07,16.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00002743,TXN00002743,ACC001237,2026-07-07,21.91,GBP,Failed
PaymentProcessorA,REC-A-TXN00006077,TXN00006077,ACC001158,2026-03-30,8.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00004048,TXN00004048,ACC001134,2026-06-13,1.81,EUR,Completed
PaymentProcessorA,REC-A-TXN00005732,TXN00005732,ACC001108,2026-07-11,117.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00002946,TXN00002946,ACC000895,2026-05-02,211.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00005791,TXN00005791,ACC001188,2026-03-09,7.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00006795,TXN00006795,ACC001045,2026-04-18,10.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00006544,TXN00006544,ACC000461,2026-05-13,33.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00000701,TXN00000701,ACC001062,2026-05-14,102.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00003575,TXN00003575,ACC000634,2026-05-24,4.34,GBP,Completed
PaymentProcessorA,REC-A-TXN00007700,TXN00007700,ACC000901,2026-02-25,6.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00002516,TXN00002516,ACC000842,2026-01-18,57.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00003001,TXN00003001,ACC001092,2026-06-11,19.84,GBP,Completed
PaymentProcessorA,REC-A-TXN00005821,TXN00005821,ACC000755,2026-03-23,6.72,GBP,Completed
PaymentProcessorA,REC-A-TXN00008582,TXN00008582,ACC000152,2026-06-06,14.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00003685,TXN00003685,ACC000831,2026-03-02,118.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00002996,TXN00002996,ACC000565,2026-04-02,30.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00004253,TXN00004253,ACC001178,2026-02-20,665.92,GBP,Completed
PaymentProcessorA,REC-A-TXN00003412,TXN00003412,ACC000036,2026-03-10,50.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00007963,TXN00007963,ACC000309,2026-02-25,71.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00006310,TXN00006310,ACC000724,2026-02-06,7.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00008612,TXN00008612,ACC000246,2026-02-07,32.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00005013,TXN00005013,ACC000097,2026-06-28,23.84,GBP,Completed
PaymentProcessorA,REC-A-TXN00007751,TXN00007751,ACC001154,2026-02-20,24.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00005980,TXN00005980,ACC000259,2026-03-26,21.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00004049,TXN00004049,ACC001278,2026-03-08,64.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00004900,TXN00004900,ACC000262,2026-02-18,41.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00001319,TXN00001319,ACC000621,2026-02-16,29.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00009773,TXN00009773,ACC000997,2026-02-12,11.59,USD,Completed
PaymentProcessorA,REC-A-TXN00009138,TXN00009138,ACC000888,2026-07-03,5.7,GBP,Completed
PaymentProcessorA,REC-A-TXN00007143,TXN00007143,ACC000326,2026-03-22,16.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00001898,TXN00001898,ACC000285,2026-04-07,35.92,GBP,Completed
PaymentProcessorA,REC-A-TXN00007466,TXN00007466,ACC000859,2026-01-28,61.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00000604,TXN00000604,ACC000448,2026-02-27,83.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00002847,TXN00002847,ACC000334,2026-05-09,1581.4,GBP,Completed
PaymentProcessorA,REC-A-TXN00008208,TXN00008208,ACC000571,2026-01-20,26.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00000394,TXN00000394,ACC000582,2026-01-31,172.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00004437,TXN00004437,ACC000194,2026-02-20,135.87,EUR,Completed
PaymentProcessorA,REC-A-TXN00009448,TXN00009448,ACC000622,2026-03-03,51.18,GBP,Completed
