transaction_id,transaction_timestamp,customer_id,account_id,merchant_id,merchant_category,customer_country,merchant_country,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,suspicious_label
TXN00002097,2026-04-15T00:22:22,CUST000941,ACC001111,MER000138,Electronics,Pakistan,United States,25.6,GBP,Card Present,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00002098,2026-03-30T21:14:51,CUST000093,ACC000753,MER000153,Fuel,Italy,Spain,30.56,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002099,2026-02-10T14:18:32,CUST000760,ACC000340,MER000246,Cash Withdrawal,Nigeria,Nigeria,144.44,GBP,Card Present,Purchase,Completed,0,0,0,1,1,1,0,1
TXN00002100,2026-06-14T02:54:03,CUST000158,ACC001186,MER000008,Online Marketplace,Italy,India,4.01,GBP,Branch,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00002101,2026-07-10T23:35:22,CUST000548,ACC000086,MER000240,Travel,Pakistan,United Kingdom,169.6,EUR,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002102,2026-07-09T02:03:56,CUST000564,ACC000327,MER000242,Cash Withdrawal,Italy,Turkey,8.81,GBP,Branch,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00002103,2026-05-15T10:54:07,CUST000168,ACC000036,MER000052,Gambling,Pakistan,Canada,28.03,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002104,2026-07-11T09:17:41,CUST000472,ACC000303,MER000149,Restaurants,Turkey,Netherlands,23.83,EUR,Branch,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00002105,2026-03-11T19:23:07,CUST000867,ACC000293,MER000151,Fuel,Singapore,Italy,65.93,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002106,2026-02-09T21:22:06,CUST000402,ACC000375,MER000186,Subscription,United States,Germany,7.4,USD,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002107,2026-04-12T04:10:56,CUST000991,ACC000366,MER000184,Travel,Nigeria,Netherlands,58.1,GBP,Card Present,Transfer,Completed,1,0,1,0,1,0,0,1
TXN00002108,2026-05-27T06:49:27,CUST000097,ACC000269,MER000248,Online Marketplace,Canada,France,277.08,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002109,2026-04-19T04:40:04,CUST000521,ACC000595,MER000176,Cash Withdrawal,France,United Arab Emirates,3340.33,GBP,Card Present,Cash Withdrawal,Completed,1,1,1,1,0,0,0,1
TXN00002110,2026-07-08T19:42:19,CUST000852,ACC000714,MER000156,Subscription,Germany,Spain,18.88,EUR,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002111,2026-04-21T12:17:55,CUST000036,ACC000924,MER000054,Groceries,India,Italy,56.03,EUR,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002112,2026-02-15T12:50:47,CUST000509,ACC000938,MER000063,Hotels,Pakistan,Canada,37.31,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002113,2026-02-14T08:12:19,CUST000216,ACC000220,MER000148,Fuel,Singapore,Spain,19.27,GBP,E-Commerce,Purchase,Failed,1,0,0,0,0,0,0,0
TXN00002114,2026-02-23T00:26:42,CUST000359,ACC000602,MER000033,Electronics,India,Singapore,59.61,GBP,E-Commerce,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00002115,2026-04-12T01:23:28,CUST000089,ACC001207,MER000168,Luxury Goods,France,Spain,222.37,GBP,ATM,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002116,2026-02-17T06:03:44,CUST000290,ACC000074,MER000212,Subscription,Italy,United Arab Emirates,30.24,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002117,2026-03-18T23:16:54,CUST000779,ACC000286,MER000064,Online Marketplace,India,United States,75.17,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002118,2026-02-14T09:45:30,CUST000852,ACC000599,MER000216,Groceries,Germany,Turkey,10.04,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00002119,2026-03-13T03:29:49,CUST000018,ACC000503,MER000145,Crypto Exchange,Spain,Turkey,14.06,GBP,Mobile Banking,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00002120,2026-05-11T14:58:35,CUST000022,ACC000627,MER000131,Crypto Exchange,Turkey,Turkey,58.7,GBP,E-Commerce,Purchase,Completed,0,0,0,1,1,0,0,0
TXN00002121,2026-04-04T08:27:51,CUST000839,ACC000579,MER000181,Restaurants,Canada,Turkey,3689.95,GBP,Card Present,Purchase,Completed,1,1,0,0,1,1,0,1
TXN00002122,2026-06-11T13:28:31,CUST000317,ACC001146,MER000021,Crypto Exchange,United Kingdom,Germany,26.76,EUR,Card Present,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00002123,2026-03-30T06:12:19,CUST000058,ACC000699,MER000113,Hotels,Italy,Netherlands,36.57,GBP,API,Cash Withdrawal,Completed,1,0,0,0,0,0,1,1
TXN00002124,2026-05-14T18:45:14,CUST000573,ACC000124,MER000196,Groceries,Turkey,Germany,4284.29,GBP,Branch,Purchase,Completed,1,1,0,0,1,0,0,1
TXN00002125,2026-05-25T12:59:30,CUST000035,ACC000493,MER000129,Subscription,United Kingdom,Turkey,88.44,GBP,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002126,2026-01-28T15:25:35,CUST000543,ACC000367,MER000029,Money Transfer,Singapore,Canada,23.29,GBP,API,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00002127,2026-03-30T11:06:30,CUST000350,ACC000204,MER000017,Gambling,Italy,Spain,22.87,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002128,2026-04-11T15:20:55,CUST000763,ACC000744,MER000081,Electronics,Spain,United Arab Emirates,47.75,GBP,Mobile Banking,Purchase,Pending,1,0,0,0,0,0,0,0
TXN00002129,2026-03-25T23:49:45,CUST000531,ACC001167,MER000220,Hotels,Nigeria,Nigeria,23.65,GBP,Card Present,Purchase,Completed,0,0,0,0,1,0,0,0
TXN00002130,2026-06-13T09:55:56,CUST000375,ACC001170,MER000196,Groceries,Nigeria,Germany,34.26,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00002131,2026-04-28T21:16:52,CUST000353,ACC000534,MER000082,Money Transfer,Nigeria,Singapore,298.78,USD,API,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002132,2026-05-21T03:56:10,CUST000769,ACC000291,MER000249,Crypto Exchange,India,Singapore,28.59,USD,ATM,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002133,2026-04-21T04:16:20,CUST000720,ACC000124,MER000046,Luxury Goods,France,United Arab Emirates,25.58,GBP,API,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002134,2026-05-20T03:07:14,CUST000353,ACC001128,MER000052,Gambling,Nigeria,Canada,19.15,GBP,ATM,Refund,Completed,1,0,1,1,1,0,0,1
TXN00002135,2026-06-22T09:47:27,CUST000286,ACC000860,MER000116,Fuel,United States,Turkey,77.03,EUR,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002136,2026-02-22T19:50:43,CUST000976,ACC000937,MER000104,Pharmacy,Turkey,Netherlands,30.53,GBP,E-Commerce,Transfer,Reversed,1,0,0,0,1,0,0,0
TXN00002137,2026-06-12T23:09:36,CUST000757,ACC000199,MER000119,Online Marketplace,Nigeria,Italy,19.12,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002138,2026-05-08T05:16:37,CUST000932,ACC000647,MER000149,Restaurants,Pakistan,Netherlands,137.18,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002139,2026-03-13T02:54:55,CUST000701,ACC000620,MER000167,Travel,Italy,United Kingdom,151.35,GBP,API,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00002140,2026-02-05T16:31:37,CUST000585,ACC000956,MER000236,Luxury Goods,France,United States,20.08,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002141,2026-05-15T16:10:35,CUST000987,ACC000360,MER000239,Crypto Exchange,Netherlands,France,5.66,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002142,2026-03-05T09:26:02,CUST000594,ACC000514,MER000223,Electronics,Singapore,Germany,100.23,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002143,2026-05-11T18:26:34,CUST000326,ACC001104,MER000230,Fuel,Spain,Germany,18.46,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002144,2026-03-12T14:22:41,CUST000208,ACC000247,MER000130,Restaurants,Germany,Turkey,80.69,GBP,ATM,Purchase,Reversed,1,0,0,0,1,0,0,0
TXN00002145,2026-03-20T17:15:30,CUST000594,ACC001120,MER000244,Luxury Goods,Singapore,Germany,5.1,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002146,2026-04-09T19:09:57,CUST000095,ACC000452,MER000038,Cash Withdrawal,Germany,India,89.35,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002147,2026-04-26T06:19:20,CUST000396,ACC000599,MER000246,Cash Withdrawal,Spain,Nigeria,10.9,GBP,ATM,Transfer,Pending,1,0,0,1,1,0,0,1
TXN00002148,2026-04-10T03:15:12,CUST000180,ACC000068,MER000006,Money Transfer,Nigeria,Nigeria,76.0,GBP,API,Purchase,Completed,0,0,1,1,1,0,0,1
TXN00002149,2026-04-01T14:28:22,CUST000956,ACC000448,MER000101,Gambling,Netherlands,United Kingdom,37.12,EUR,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002150,2026-06-03T03:54:23,CUST000162,ACC001092,MER000101,Gambling,Italy,United Kingdom,14.1,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002151,2026-04-29T23:12:05,CUST000624,ACC000932,MER000132,Cash Withdrawal,Germany,Singapore,24.36,GBP,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002152,2026-05-15T23:41:09,CUST000246,ACC000521,MER000219,Money Transfer,Turkey,United Kingdom,72.7,USD,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002153,2026-03-23T14:55:14,CUST000398,ACC000844,MER000061,Crypto Exchange,Pakistan,Germany,40.69,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00002154,2026-03-17T00:44:24,CUST000298,ACC000078,MER000137,Cash Withdrawal,United States,United Kingdom,65.65,EUR,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002155,2026-01-30T20:11:04,CUST000361,ACC000075,MER000196,Groceries,France,Germany,264.13,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002156,2026-01-24T19:31:28,CUST000793,ACC000320,MER000192,Crypto Exchange,France,Turkey,7.66,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002157,2026-01-24T10:30:51,CUST000653,ACC000079,MER000114,Electronics,Germany,Italy,184.42,EUR,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002158,2026-06-23T20:16:59,CUST000389,ACC000236,MER000231,Groceries,Pakistan,Spain,40.62,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002159,2026-06-22T07:21:20,CUST000482,ACC000221,MER000218,Money Transfer,United Kingdom,France,14.9,EUR,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002160,2026-05-07T20:14:19,CUST000793,ACC000320,MER000089,Travel,France,United Kingdom,9.68,GBP,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002161,2026-07-05T15:27:41,CUST000775,ACC000675,MER000158,Pharmacy,Italy,India,30.29,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002162,2026-05-08T03:22:09,CUST000861,ACC000872,MER000112,Crypto Exchange,United Kingdom,Pakistan,91.99,USD,API,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002163,2026-04-21T09:26:36,CUST000783,ACC000153,MER000066,Travel,Nigeria,Pakistan,32.22,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002164,2026-02-13T15:33:23,CUST000566,ACC000210,MER000075,Subscription,Turkey,France,165.86,EUR,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002165,2026-05-26T19:10:46,CUST000563,ACC000969,MER000092,Electronics,Canada,India,8.57,EUR,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002166,2026-06-01T07:04:56,CUST000452,ACC001010,MER000141,Electronics,Spain,Netherlands,1406.08,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002167,2026-02-08T18:28:27,CUST000489,ACC000648,MER000183,Luxury Goods,Italy,United States,52.65,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002168,2026-05-29T05:26:45,CUST000705,ACC000014,MER000094,Crypto Exchange,Turkey,United States,88.84,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1
TXN00002169,2026-06-28T22:50:09,CUST000236,ACC001036,MER000246,Cash Withdrawal,Canada,Nigeria,24.03,GBP,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002170,2026-02-18T08:55:50,CUST000599,ACC001213,MER000069,Pharmacy,Pakistan,India,2.71,GBP,E-Commerce,Refund,Completed,1,0,0,0,0,0,0,0
TXN00002171,2026-02-19T07:02:08,CUST000656,ACC000861,MER000211,Hotels,India,Netherlands,44.65,EUR,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002172,2026-05-02T23:10:29,CUST000832,ACC000028,MER000086,Subscription,Germany,Singapore,56.64,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002173,2026-05-18T06:12:13,CUST000323,ACC000565,MER000143,Cash Withdrawal,France,Netherlands,54.83,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002174,2026-02-16T16:59:19,CUST000264,ACC001076,MER000147,Gambling,Turkey,United Arab Emirates,125.94,GBP,Branch,Transfer,Completed,1,0,0,1,1,0,0,1
TXN00002175,2026-04-11T08:09:40,CUST000011,ACC000604,MER000052,Gambling,Nigeria,Canada,12.54,EUR,API,Purchase,Pending,1,0,0,1,1,0,0,1
TXN00002176,2026-05-19T05:24:34,CUST000406,ACC000762,MER000173,Cash Withdrawal,United Kingdom,France,72.26,GBP,Branch,Purchase,Pending,1,0,0,1,0,0,0,0
TXN00002177,2026-06-27T10:48:27,CUST000454,ACC000419,MER000057,Money Transfer,Italy,Pakistan,120.6,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002178,2026-02-09T14:10:43,CUST000109,ACC000113,MER000050,Luxury Goods,Germany,Spain,6.18,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00002179,2026-02-13T12:54:00,CUST000600,ACC000848,MER000002,Groceries,Netherlands,Canada,50.38,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002180,2026-04-07T15:58:25,CUST000726,ACC000671,MER000124,Travel,Netherlands,India,22.11,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002181,2026-03-24T14:17:53,CUST000053,ACC000445,MER000171,Cash Withdrawal,India,Singapore,33.73,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002182,2026-03-09T07:47:06,CUST000664,ACC000981,MER000064,Online Marketplace,Nigeria,United States,51.81,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002183,2026-04-11T13:05:00,CUST000012,ACC000429,MER000245,Fuel,Spain,India,22.48,GBP,API,Transfer,Completed,1,0,0,0,0,1,0,0
TXN00002184,2026-02-18T05:47:08,CUST000535,ACC001206,MER000049,Groceries,Turkey,United States,18.62,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002185,2026-03-17T10:25:37,CUST000830,ACC000478,MER000214,Restaurants,Singapore,Spain,37.87,GBP,API,Transfer,Completed,1,0,0,0,0,1,0,0
TXN00002186,2026-02-04T19:06:57,CUST000475,ACC000328,MER000071,Luxury Goods,Netherlands,United Arab Emirates,12.34,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002187,2026-03-11T06:28:44,CUST000811,ACC000798,MER000221,Electronics,Nigeria,Germany,12.36,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002188,2026-03-31T02:45:29,CUST000257,ACC000624,MER000088,Luxury Goods,Netherlands,Singapore,72.2,GBP,Card Present,Transfer,Completed,1,0,1,1,0,1,0,1
TXN00002189,2026-01-11T23:11:27,CUST000764,ACC000042,MER000076,Luxury Goods,Turkey,United States,11.6,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002190,2026-05-31T16:45:40,CUST000033,ACC001275,MER000220,Hotels,India,Nigeria,71.26,GBP,ATM,Purchase,Completed,1,0,0,0,1,1,0,1
TXN00002191,2026-02-11T17:19:03,CUST000070,ACC000870,MER000244,Luxury Goods,Pakistan,Germany,58.12,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002192,2026-02-24T10:14:48,CUST000782,ACC000329,MER000031,Electronics,Singapore,Canada,1985.17,EUR,Branch,Purchase,Pending,1,1,0,0,0,0,0,0
TXN00002193,2026-03-10T22:32:48,CUST000964,ACC000127,MER000099,Money Transfer,Pakistan,Canada,120.8,EUR,ATM,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00002194,2026-02-18T01:01:29,CUST000601,ACC000313,MER000043,Online Marketplace,Germany,United Kingdom,13.72,GBP,Mobile Banking,Transfer,Completed,1,0,1,0,0,0,0,0
TXN00002195,2026-07-05T00:10:05,CUST000592,ACC000698,MER000160,Crypto Exchange,Pakistan,Pakistan,23.0,GBP,API,Purchase,Reversed,0,0,1,1,0,0,0,0
TXN00002196,2026-03-13T22:29:20,CUST000798,ACC001285,MER000225,Travel,Singapore,Pakistan,58.09,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002197,2026-02-17T08:12:22,CUST000209,ACC000479,MER000136,Money Transfer,Canada,Germany,80.11,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002198,2026-06-17T11:56:04,CUST000262,ACC000523,MER000141,Electronics,Singapore,Netherlands,28.46,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00002199,2026-06-03T12:53:28,CUST000804,ACC000246,MER000095,Subscription,Singapore,Netherlands,20.14,USD,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00002200,2026-02-06T05:32:46,CUST000795,ACC000710,MER000114,Electronics,France,Italy,151.77,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002201,2026-06-02T05:44:10,CUST000516,ACC000677,MER000192,Crypto Exchange,United Kingdom,Turkey,208.28,GBP,Mobile Banking,Refund,Completed,1,0,0,1,1,0,0,1
TXN00002202,2026-04-07T16:51:29,CUST000590,ACC000456,MER000154,Hotels,India,United States,97.4,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002203,2026-04-20T12:14:37,CUST000421,ACC000511,MER000162,Hotels,Netherlands,Pakistan,39.86,USD,ATM,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002204,2026-06-24T18:49:39,CUST000574,ACC000796,MER000245,Fuel,India,India,16.31,GBP,ATM,Cash Withdrawal,Completed,0,0,0,0,0,0,0,0
TXN00002205,2026-03-07T06:35:48,CUST000664,ACC000981,MER000204,Subscription,Nigeria,Singapore,15.95,GBP,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002206,2026-01-13T20:27:20,CUST000110,ACC000986,MER000075,Subscription,Netherlands,France,61.71,USD,E-Commerce,Purchase,Failed,1,0,0,0,0,0,0,0
TXN00002207,2026-06-16T06:59:58,CUST000061,ACC000704,MER000076,Luxury Goods,Nigeria,United States,55.61,EUR,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002208,2026-03-19T01:57:36,CUST000001,ACC000907,MER000029,Money Transfer,Turkey,Canada,148.65,GBP,Card Present,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00002209,2026-04-27T14:58:54,CUST000981,ACC000668,MER000003,Hotels,United Arab Emirates,India,70.14,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002210,2026-06-16T04:44:37,CUST000302,ACC000432,MER000132,Cash Withdrawal,Netherlands,Singapore,8.14,GBP,Branch,Purchase,Completed,1,0,1,1,0,1,0,1
TXN00002211,2026-04-13T11:28:19,CUST000869,ACC001163,MER000009,Cash Withdrawal,Singapore,Italy,104.79,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002212,2026-06-09T10:17:20,CUST000317,ACC000863,MER000070,Travel,United Kingdom,Pakistan,13.49,EUR,Branch,Cash Withdrawal,Reversed,1,0,0,0,0,0,0,0
TXN00002213,2026-05-20T07:04:22,CUST000525,ACC000874,MER000168,Luxury Goods,Netherlands,Spain,24.93,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002214,2026-04-02T18:28:07,CUST000360,ACC000300,MER000170,Hotels,Italy,Netherlands,47.0,GBP,ATM,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002215,2026-01-20T18:50:31,CUST000096,ACC000467,MER000040,Subscription,Germany,Singapore,269.26,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002216,2026-05-12T21:03:12,CUST000331,ACC000587,MER000168,Luxury Goods,United Kingdom,Spain,4289.96,GBP,API,Refund,Completed,1,1,0,1,0,0,0,1
TXN00002217,2026-04-17T12:59:13,CUST000884,ACC000844,MER000145,Crypto Exchange,Singapore,Turkey,30.47,USD,ATM,Cash Withdrawal,Pending,1,0,0,1,1,0,0,1
TXN00002218,2026-06-24T13:10:21,CUST000478,ACC000085,MER000094,Crypto Exchange,Pakistan,United States,62.46,USD,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002219,2026-01-25T03:19:05,CUST000388,ACC000909,MER000220,Hotels,Singapore,Nigeria,88.91,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00002220,2026-04-12T23:19:52,CUST000123,ACC000019,MER000113,Hotels,Netherlands,Netherlands,8752.78,GBP,E-Commerce,Purchase,Completed,0,1,0,0,0,0,0,0
TXN00002221,2026-05-04T11:38:15,CUST000576,ACC000808,MER000137,Cash Withdrawal,United Arab Emirates,United Kingdom,46.07,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00002222,2026-04-21T03:17:45,CUST000858,ACC001085,MER000168,Luxury Goods,Spain,Spain,60.2,GBP,Branch,Purchase,Completed,0,0,1,1,0,0,0,0
TXN00002223,2026-01-22T09:39:00,CUST000036,ACC000785,MER000166,Groceries,India,United Kingdom,71.23,GBP,ATM,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002224,2026-05-21T04:46:50,CUST000975,ACC001176,MER000020,Hotels,Nigeria,France,55.79,GBP,Mobile Banking,Purchase,Completed,1,0,1,0,1,0,0,1
TXN00002225,2026-05-08T10:09:42,CUST000177,ACC000537,MER000206,Money Transfer,Italy,Turkey,84.69,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002226,2026-05-04T06:55:18,CUST000705,ACC000014,MER000029,Money Transfer,Turkey,Canada,19.74,GBP,API,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002227,2026-06-03T16:34:29,CUST000962,ACC000884,MER000198,Pharmacy,Pakistan,Turkey,20.94,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00002228,2026-02-25T22:37:13,CUST000041,ACC000022,MER000001,Cash Withdrawal,Germany,Germany,12.18,GBP,Branch,Purchase,Completed,0,0,0,1,0,0,0,0
TXN00002229,2026-02-07T23:27:08,CUST000280,ACC000090,MER000199,Travel,Italy,Nigeria,56.8,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00002230,2026-03-31T04:35:52,CUST000886,ACC001154,MER000208,Gambling,Nigeria,France,79.75,GBP,ATM,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00002231,2026-02-10T00:48:23,CUST000534,ACC000213,MER000083,Cash Withdrawal,Nigeria,Nigeria,57.85,GBP,API,Transfer,Completed,0,0,1,1,1,0,0,1
TXN00002232,2026-05-17T10:57:30,CUST000560,ACC000098,MER000069,Pharmacy,Pakistan,India,2970.97,GBP,Card Present,Purchase,Completed,1,1,0,0,0,0,0,0
TXN00002233,2026-04-05T22:29:02,CUST000712,ACC001032,MER000229,Restaurants,Italy,United Arab Emirates,71.43,USD,ATM,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00002234,2026-06-14T13:39:17,CUST000830,ACC000478,MER000163,Restaurants,Singapore,Spain,12.28,GBP,Branch,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00002235,2026-05-31T10:45:56,CUST000912,ACC000281,MER000246,Cash Withdrawal,France,Nigeria,24.85,USD,Branch,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1
TXN00002236,2026-04-14T02:09:28,CUST000118,ACC000012,MER000181,Restaurants,United Kingdom,Turkey,73.37,GBP,E-Commerce,Purchase,Completed,1,0,1,0,1,1,0,1
TXN00002237,2026-05-05T01:45:39,CUST000274,ACC001274,MER000131,Crypto Exchange,United Kingdom,Turkey,85.55,GBP,ATM,Purchase,Completed,1,0,1,1,1,1,0,1
TXN00002238,2026-05-15T17:56:30,CUST000005,ACC001186,MER000039,Gambling,Netherlands,Canada,2855.61,GBP,Branch,Purchase,Failed,1,1,0,1,0,0,0,1
TXN00002239,2026-06-11T07:18:01,CUST000363,ACC001015,MER000184,Travel,Pakistan,Netherlands,8.02,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00002240,2026-05-12T04:06:40,CUST000293,ACC000738,MER000218,Money Transfer,Pakistan,France,25.61,GBP,Mobile Banking,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002241,2026-01-12T01:47:03,CUST000361,ACC000075,MER000136,Money Transfer,France,Germany,89.16,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,1,1,0,0,0,1
TXN00002242,2026-02-20T05:19:07,CUST000024,ACC000967,MER000038,Cash Withdrawal,United Kingdom,India,65.05,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00002243,2026-04-10T05:27:03,CUST000686,ACC000817,MER000209,Gambling,Germany,Turkey,60.38,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00002244,2026-04-23T19:10:09,CUST000331,ACC001033,MER000052,Gambling,United Kingdom,Canada,38.47,GBP,API,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00002245,2026-02-17T02:43:51,CUST000145,ACC001062,MER000132,Cash Withdrawal,Pakistan,Singapore,36.86,GBP,E-Commerce,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00002246,2026-04-07T22:44:45,CUST000382,ACC000756,MER000157,Groceries,France,United States,18.91,GBP,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00002247,2026-05-12T17:52:12,CUST000168,ACC000285,MER000062,Subscription,Pakistan,Italy,73.61,GBP,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0
