node_id,node_type,node_label,watchlist_flag,transaction_count,total_transaction_amount,max_rule_based_risk_score,max_anomaly_score_percentile,alert_count,ml_alert_count,suspicious_label_count,node_risk_score,node_risk_band,in_degree,out_degree,total_degree,degree_centrality,pagerank_score,graph_priority_score
CUST000773,Customer,Muhammad Davies,0,9.0,7058.719999999999,88.0,88.44,4.0,0.0,2.0,78.55,High,0,1,1,0.000392,0.00025145,47.19
ACC000196,Account,ACC000196,0,8.0,7166.26,58.0,99.39,6.0,3.0,4.0,78.39,High,3,9,12,0.004708,0.00032954,47.19
ACC000512,Account,ACC000512,0,15.0,2048.88,56.0,94.37,9.0,1.0,5.0,78.23,High,4,16,20,0.007846,0.00044817,47.18
CUST000878,Customer,Zara Ali,0,11.0,3729.0099999999998,61.0,97.29,6.0,4.0,2.0,78.5,High,0,2,2,0.000785,0.00025145,47.17
CUST000148,Customer,Fatima Patel,0,11.0,3675.19,61.0,98.65,7.0,2.0,3.0,78.48,High,0,3,3,0.001177,0.00025145,47.16
CUST000777,Customer,Grace Ahmed,0,7.0,9598.69,86.0,93.51,3.0,1.0,1.0,78.43,High,0,1,1,0.000392,0.00025145,47.12
ACC000814,Account,ACC000814,0,9.0,839.42,83.0,86.99,5.0,0.0,3.0,78.3,High,1,10,11,0.004315,0.00025145,47.12
ACC000019,Account,ACC000019,0,12.0,10689.79,65.0,92.74,6.0,3.0,3.0,78.21,High,4,13,17,0.006669,0.00026177,47.11
CUST000378,Customer,Muhammad Hussain,0,14.0,990.9200000000001,78.0,98.0,4.0,2.0,0.0,78.4,High,0,1,1,0.000392,0.00025145,47.1
CUST000997,Customer,Ethan Young,0,14.0,3156.69,79.0,98.05,4.0,1.0,1.0,78.37,High,0,2,2,0.000785,0.00025145,47.09
CUST000384,Customer,Isabella Wright,0,9.0,2224.84,79.0,96.6,3.0,1.0,3.0,78.36,High,0,1,1,0.000392,0.00025145,47.07
ACC000132,Account,ACC000132,0,17.0,817.75,60.0,98.77,9.0,2.0,0.0,78.07,High,4,17,21,0.008239,0.00032056,47.07
MER000004,Merchant,Restaurants Merchant 004,0,32.0,9849.19,58.0,98.65,7.0,1.0,5.0,77.63,High,31,0,31,0.012162,0.00122518,47.07
CUST000461,Customer,Maya Clarke,0,14.0,1067.5,88.0,82.05,6.0,0.0,1.0,78.32,High,0,2,2,0.000785,0.00025145,47.06
ACC000671,Account,ACC000671,0,9.0,675.05,93.0,85.29,3.0,0.0,2.0,78.2,High,1,9,10,0.003923,0.00025145,47.05
ACC000100,Account,ACC000100,0,9.0,624.1899999999999,81.0,90.7,5.0,1.0,1.0,78.19,High,1,10,11,0.004315,0.00025145,47.05
ACC000645,Account,ACC000645,0,13.0,9775.8,68.0,97.0,5.0,2.0,3.0,78.05,High,3,13,16,0.006277,0.00043786,47.04
ACC000615,Account,ACC000615,0,14.0,878.56,56.0,90.9,9.0,1.0,6.0,78.02,High,4,15,19,0.007454,0.00038882,47.04
MER000149,Merchant,Restaurants Merchant 149,0,34.0,13472.84,66.0,96.7,7.0,1.0,2.0,77.54,High,34,0,34,0.013339,0.00125095,47.04
CUST000766,Customer,James Walker,0,11.0,5330.6900000000005,78.0,90.51,6.0,1.0,1.0,78.28,High,0,1,1,0.000392,0.00025145,47.03
ACC000111,Account,ACC000111,0,9.0,436.35,79.0,89.95,6.0,0.0,2.0,78.03,High,3,12,15,0.005885,0.00046636,47.03
CUST000159,Customer,Lucas Jones,0,16.0,1091.65,61.0,90.86,8.0,2.0,4.0,78.25,High,0,3,3,0.001177,0.00025145,47.02
MER000110,Merchant,Hotels Merchant 110,0,45.0,2622.58,55.0,97.71,7.0,4.0,2.0,77.45,High,43,0,43,0.016869,0.00105605,47.02
CUST000505,Customer,Mia Thomas,0,8.0,388.56,88.0,94.75,2.0,1.0,1.0,78.26,High,0,1,1,0.000392,0.00025145,47.01
CUST000161,Customer,Noah Brown,0,6.0,2783.23,72.0,99.59,4.0,2.0,2.0,78.26,High,0,0,0,0.0,0.00025145,47.01
ACC000800,Account,ACC000800,0,12.0,2111.8,66.0,95.16,7.0,1.0,3.0,78.01,High,4,12,16,0.006277,0.00031868,47.0
ACC001281,Account,ACC001281,0,5.0,422.83000000000004,64.0,96.33,5.0,2.0,5.0,78.02,High,3,6,9,0.003531,0.00053881,46.99
ACC000233,Account,ACC000233,0,9.0,450.65999999999997,61.0,85.96,9.0,0.0,7.0,78.04,High,2,12,14,0.005492,0.00025255,46.98
ACC001268,Account,ACC001268,0,9.0,11609.69,83.0,78.93,6.0,0.0,4.0,77.98,High,1,14,15,0.005885,0.00025145,46.96
MER000028,Merchant,Fuel Merchant 028,0,38.0,11043.72,48.0,97.69,7.0,6.0,2.0,77.29,High,37,0,37,0.014515,0.00144222,46.95
CUST000311,Customer,Oliver Davies,0,8.0,356.88,88.0,92.78,3.0,1.0,0.0,78.07,High,0,4,4,0.001569,0.00025145,46.92
CUST000039,Customer,Aisha Wilson,0,13.0,850.79,88.0,78.44,6.0,0.0,2.0,78.05,High,0,3,3,0.001177,0.00025145,46.9
CUST000385,Customer,Leo Young,0,12.0,360.35,79.0,89.67,6.0,0.0,2.0,77.93,High,0,2,2,0.000785,0.00025145,46.82
CUST000888,Customer,Adam Wright,0,11.0,740.39,56.0,96.31,7.0,3.0,4.0,77.91,High,0,3,3,0.001177,0.00025145,46.82
ACC000439,Account,ACC000439,0,5.0,122.0,88.0,93.13,2.0,1.0,1.0,77.7,High,3,8,11,0.004315,0.00043779,46.79
MER000064,Merchant,Online Marketplace Merchant 064,0,36.0,4357.44,55.0,92.84,10.0,2.0,2.0,77.24,High,36,0,36,0.014123,0.00081972,46.79
ACC000638,Account,ACC000638,0,4.0,130.69,98.0,84.62,2.0,0.0,1.0,77.72,High,4,5,9,0.003531,0.00033764,46.77
ACC000012,Account,ACC000012,0,6.0,4416.67,82.0,76.46,6.0,0.0,5.0,77.66,High,3,8,11,0.004315,0.00037499,46.76
ACC000298,Account,ACC000298,0,7.0,4746.26,71.0,99.32,5.0,1.0,2.0,77.71,High,2,7,9,0.003531,0.00025286,46.75
ACC000694,Account,ACC000694,0,12.0,3937.46,61.0,96.01,8.0,1.0,3.0,77.55,High,3,13,16,0.006277,0.00035131,46.73
ACC001151,Account,ACC001151,0,11.0,5904.25,83.0,80.42,6.0,0.0,3.0,77.5,High,3,13,16,0.006277,0.00031452,46.69
ACC000796,Account,ACC000796,0,15.0,1056.92,53.0,98.66,6.0,4.0,4.0,77.38,High,5,15,20,0.007846,0.000545,46.69
MER000066,Merchant,Travel Merchant 066,0,29.0,1564.79,55.0,98.23,7.0,5.0,0.0,77.13,High,28,0,28,0.010985,0.00089063,46.68
ACC001242,Account,ACC001242,0,10.0,583.58,61.0,97.01,7.0,1.0,4.0,77.4,High,4,11,15,0.005885,0.00039128,46.64
ACC000411,Account,ACC000411,0,10.0,6184.47,66.0,97.52,6.0,1.0,3.0,77.33,High,5,10,15,0.005885,0.00062502,46.64
CUST000714,Customer,Maya Thomas,0,13.0,4099.88,71.0,94.76,5.0,2.0,2.0,77.62,High,0,1,1,0.000392,0.00025145,46.63
ACC000713,Account,ACC000713,0,5.0,135.2,100.0,85.58,1.0,0.0,1.0,77.45,High,4,7,11,0.004315,0.00035029,46.63
ACC000830,Account,ACC000830,0,7.0,743.96,83.0,87.51,5.0,0.0,2.0,77.48,High,1,10,11,0.004315,0.00025145,46.62
CUST000005,Customer,Maya Green,0,13.0,14495.01,66.0,88.3,8.0,0.0,5.0,77.6,High,0,0,0,0.0,0.00025145,46.61
CUST000442,Customer,Lucas Wright,0,9.0,398.5,78.0,89.93,6.0,0.0,2.0,77.58,High,0,1,1,0.000392,0.00025145,46.61
MER000031,Merchant,Electronics Merchant 031,0,45.0,3876.27,60.0,96.2,8.0,2.0,1.0,76.67,High,45,0,45,0.017654,0.00113167,46.58
CUST000844,Customer,Noah Davies,0,13.0,616.29,83.0,86.01,6.0,0.0,1.0,77.45,High,0,3,3,0.001177,0.00025145,46.54
ACC000885,Account,ACC000885,0,18.0,7871.57,53.0,93.92,10.0,1.0,4.0,77.22,High,1,19,20,0.007846,0.00025145,46.54
CUST000574,Customer,Daniel Walker,0,15.0,1056.92,53.0,98.66,6.0,4.0,4.0,77.38,High,0,1,1,0.000392,0.00025145,46.49
ACC000466,Account,ACC000466,0,8.0,727.5600000000001,68.0,86.1,7.0,0.0,6.0,77.24,High,2,10,12,0.004708,0.00026159,46.49
CUST000279,Customer,Grace Hussain,0,9.0,6233.91,77.0,99.09,3.0,1.0,2.0,77.33,High,0,2,2,0.000785,0.00025145,46.46
ACC001274,Account,ACC001274,0,4.0,1029.58,91.0,82.26,3.0,0.0,3.0,77.24,High,2,6,8,0.003138,0.0002541,46.46
ACC001115,Account,ACC001115,0,14.0,3752.8,51.0,98.74,9.0,2.0,3.0,77.01,High,3,14,17,0.006669,0.00043759,46.43
ACC000113,Account,ACC000113,0,17.0,604.44,61.0,98.61,7.0,1.0,3.0,76.96,High,4,20,24,0.009415,0.00033431,46.43
ACC000155,Account,ACC000155,0,12.0,498.78000000000003,60.0,95.65,8.0,1.0,3.0,76.98,High,2,12,14,0.005492,0.00054978,46.41
ACC001017,Account,ACC001017,0,5.0,414.28999999999996,63.0,98.02,4.0,3.0,4.0,77.16,High,2,5,7,0.002746,0.00025705,46.4
ACC001288,Account,ACC001288,0,9.0,2086.41,66.0,96.8,4.0,3.0,3.0,77.08,High,2,10,12,0.004708,0.00025992,46.39
CUST000476,Customer,Zara Brown,0,10.0,572.76,63.0,85.31,10.0,0.0,4.0,77.21,High,0,1,1,0.000392,0.00025145,46.38
ACC000432,Account,ACC000432,0,9.0,569.98,65.0,91.94,6.0,1.0,5.0,76.93,High,4,12,16,0.006277,0.00041106,46.37
CUST000722,Customer,Sophia Davies,0,8.0,864.8599999999999,78.0,98.81,4.0,1.0,0.0,77.18,High,0,0,0,0.0,0.00025145,46.36
CUST000998,Customer,Mia Clarke,0,14.0,4041.4300000000003,57.0,95.79,7.0,3.0,3.0,77.18,High,0,0,0,0.0,0.00025145,46.36
CUST000167,Customer,Adam Ali,0,14.0,709.74,78.0,95.77,4.0,1.0,1.0,77.12,High,0,1,1,0.000392,0.00025145,46.33
ACC001184,Account,ACC001184,0,9.0,2879.67,79.0,98.05,3.0,1.0,1.0,76.87,High,6,10,16,0.006277,0.00034773,46.32
ACC001253,Account,ACC001253,0,8.0,267.27,59.0,86.5,8.0,0.0,8.0,76.82,High,5,12,17,0.006669,0.00045714,46.32
ACC000954,Account,ACC000954,0,5.0,5028.36,77.0,90.93,4.0,1.0,3.0,76.98,High,1,8,9,0.003531,0.00025145,46.31
ACC000526,Account,ACC000526,0,9.0,412.65,66.0,94.79,5.0,1.0,5.0,76.88,High,1,13,14,0.005492,0.00025145,46.29
ACC001272,Account,ACC001272,0,12.0,1898.34,88.0,66.31,8.0,0.0,2.0,76.81,High,4,14,18,0.007062,0.00031353,46.29
ACC000787,Account,ACC000787,0,6.0,13441.92,76.0,98.94,2.0,2.0,2.0,76.83,High,5,6,11,0.004315,0.00047522,46.28
CUST000290,Customer,Grace Young,0,18.0,1134.51,66.0,89.31,8.0,0.0,4.0,76.96,High,0,3,3,0.001177,0.00025145,46.25
ACC001279,Account,ACC001279,0,6.0,2879.77,63.0,97.05,5.0,2.0,4.0,76.82,High,2,11,13,0.0051,0.00025326,46.24
CUST000109,Customer,Muhammad Ali,0,17.0,604.44,61.0,98.61,7.0,1.0,3.0,76.96,High,0,1,1,0.000392,0.00025145,46.23
ACC000441,Account,ACC000441,0,3.0,26.15,89.0,93.5,1.0,1.0,1.0,76.78,High,3,6,9,0.003531,0.00043215,46.23
CUST000597,Customer,Amelia Ahmed,0,7.0,4548.7300000000005,62.0,94.39,5.0,3.0,4.0,76.94,High,0,0,0,0.0,0.00025145,46.21
CUST000708,Customer,Ethan Brown,0,10.0,6578.72,76.0,92.08,4.0,1.0,3.0,76.93,High,0,0,0,0.0,0.00025145,46.21
ACC000862,Account,ACC000862,0,8.0,629.16,76.0,90.03,5.0,1.0,2.0,76.71,High,4,11,15,0.005885,0.00031972,46.21
CUST000682,Customer,Adam Walker,0,7.0,346.34,66.0,94.79,5.0,1.0,5.0,76.88,High,0,1,1,0.000392,0.00025145,46.19
CUST000260,Customer,Hannah Hall,0,8.0,267.27,59.0,86.5,8.0,0.0,8.0,76.82,High,0,1,1,0.000392,0.00025145,46.15
ACC001267,Account,ACC001267,0,8.0,3465.19,63.0,93.45,6.0,1.0,5.0,76.56,High,3,10,13,0.0051,0.00036044,46.11
ACC000408,Account,ACC000408,0,15.0,1045.6,57.0,96.57,8.0,2.0,2.0,76.45,High,4,16,20,0.007846,0.00029584,46.09
CUST000409,Customer,Adam Wright,0,13.0,2203.5699999999997,62.0,95.17,6.0,3.0,2.0,76.71,High,0,1,1,0.000392,0.00025145,46.08
ACC000977,Account,ACC000977,0,9.0,3894.25,67.0,91.06,6.0,1.0,4.0,76.52,High,2,10,12,0.004708,0.00025967,46.06
ACC001142,Account,ACC001142,0,8.0,2278.6,78.0,98.07,3.0,1.0,1.0,76.42,High,3,9,12,0.004708,0.00029325,46.0
CUST000170,Customer,Ethan Robinson,0,13.0,3391.07,88.0,85.54,4.0,0.0,1.0,76.54,High,0,2,2,0.000785,0.00025145,45.99
CUST000275,Customer,Adam Ali,0,9.0,607.0,61.0,85.96,8.0,0.0,7.0,76.54,High,0,2,2,0.000785,0.00025145,45.99
ACC000353,Account,ACC000353,0,5.0,480.35,62.0,94.34,5.0,2.0,5.0,76.42,High,1,10,11,0.004315,0.00025145,45.99
MER000228,Merchant,Hotels Merchant 228,0,27.0,6111.46,48.0,98.24,6.0,6.0,2.0,75.98,High,26,0,26,0.0102,0.00096603,45.99
ACC001261,Account,ACC001261,0,6.0,283.95,81.0,85.56,4.0,0.0,4.0,76.4,High,2,10,12,0.004708,0.00025255,45.98
ACC000594,Account,ACC000594,0,7.0,497.76,77.0,99.1,3.0,1.0,1.0,76.33,High,6,8,14,0.005492,0.00035633,45.98
CUST000578,Customer,Adam Walker,0,7.0,8305.4,66.0,92.41,6.0,1.0,4.0,76.54,High,0,0,0,0.0,0.00025145,45.97
CUST000104,Customer,Hannah Smith,0,15.0,1685.7,67.0,85.33,7.0,0.0,6.0,76.52,High,0,1,1,0.000392,0.00025145,45.97
ACC000333,Account,ACC000333,0,12.0,833.59,83.0,84.22,5.0,0.0,2.0,76.33,High,2,13,15,0.005885,0.00026513,45.97
MER000003,Merchant,Hotels Merchant 003,0,41.0,3091.37,45.0,97.77,7.0,5.0,3.0,75.47,High,41,0,41,0.016085,0.00173499,45.95
MER000141,Merchant,Electronics Merchant 141,0,42.0,8797.13,56.0,93.77,8.0,1.0,4.0,75.52,High,42,0,42,0.016477,0.00144977,45.93
ACC001211,Account,ACC001211,0,11.0,577.99,53.0,99.55,6.0,3.0,4.0,76.19,High,5,11,16,0.006277,0.00033674,45.91
ACC000712,Account,ACC000712,0,12.0,3910.18,76.0,88.21,6.0,0.0,2.0,76.07,High,5,13,18,0.007062,0.00064211,45.91
CUST000027,Customer,Grace Patel,0,14.0,5614.71,57.0,92.06,9.0,2.0,2.0,76.37,High,0,3,3,0.001177,0.00025145,45.9
ACC000718,Account,ACC000718,0,3.0,123.99000000000001,83.0,89.85,3.0,0.0,3.0,76.3,High,4,3,7,0.002746,0.00030951,45.9
MER000133,Merchant,Electronics Merchant 133,0,35.0,2117.66,70.0,98.03,5.0,1.0,1.0,75.81,High,35,0,35,0.013731,0.0007157,45.9
CUST000946,Customer,Adam Khan,0,7.0,359.53999999999996,71.0,99.74,4.0,1.0,2.0,76.36,High,0,0,0,0.0,0.00025145,45.87
ACC001234,Account,ACC001234,0,3.0,2834.11,72.0,99.59,3.0,1.0,3.0,76.26,High,2,5,7,0.002746,0.00029045,45.87
ACC000334,Account,ACC000334,0,9.0,2542.76,63.0,88.0,8.0,0.0,5.0,76.15,High,5,7,12,0.004708,0.00041259,45.87
CUST000817,Customer,Ethan Davies,0,10.0,427.85,89.0,83.67,4.0,0.0,1.0,76.33,High,0,1,1,0.000392,0.00025145,45.86
ACC000792,Account,ACC000792,0,13.0,958.62,68.0,96.98,6.0,1.0,1.0,76.04,High,4,14,18,0.007062,0.00044995,45.86
CUST000828,Customer,Grace Hall,0,13.0,2579.56,66.0,84.64,8.0,0.0,5.0,76.32,High,0,1,1,0.000392,0.00025145,45.85
ACC000900,Account,ACC000900,0,12.0,4708.05,65.0,89.56,7.0,0.0,5.0,76.1,High,2,13,15,0.005885,0.00028915,45.84
MER000079,Merchant,Online Marketplace Merchant 079,0,34.0,2399.9900000000002,63.0,89.41,8.0,0.0,4.0,75.64,High,34,0,34,0.013339,0.00095045,45.84
ACC001101,Account,ACC001101,0,11.0,666.0699999999999,73.0,96.39,3.0,2.0,2.0,76.09,High,3,12,15,0.005885,0.00027668,45.83
ACC000724,Account,ACC000724,0,7.0,331.92,67.0,99.81,5.0,1.0,2.0,76.08,High,4,8,12,0.004708,0.00034947,45.81
MER000153,Merchant,Fuel Merchant 153,0,33.0,5938.33,75.0,95.3,4.0,1.0,1.0,75.6,High,33,0,33,0.012946,0.00093747,45.81
CUST000344,Customer,Adam Hall,0,11.0,552.59,73.0,85.43,7.0,0.0,3.0,76.25,High,0,0,0,0.0,0.00025145,45.8
CUST000056,Customer,Adam Green,0,9.0,249.59,83.0,93.92,3.0,1.0,0.0,76.22,High,0,0,0,0.0,0.00025145,45.78
CUST000070,Customer,Daniel Wilson,0,10.0,3419.37,88.0,87.32,4.0,0.0,0.0,76.16,High,0,0,0,0.0,0.00025145,45.75
ACC000912,Account,ACC000912,0,8.0,237.6,73.0,85.97,8.0,0.0,1.0,75.94,High,5,9,14,0.005492,0.0003422,45.74
MER000245,Merchant,Fuel Merchant 245,0,27.0,1664.6299999999999,53.0,99.52,6.0,4.0,2.0,75.68,High,27,0,27,0.010592,0.0005873,45.74
ACC000288,Account,ACC000288,0,9.0,5581.929999999999,82.0,92.53,2.0,1.0,2.0,75.79,High,7,13,20,0.007846,0.000474,45.73
CUST000066,Customer,Aisha Clarke,0,6.0,8436.6,77.0,99.89,2.0,1.0,2.0,76.11,High,0,1,1,0.000392,0.00025145,45.72
ACC000329,Account,ACC000329,0,8.0,2189.9300000000003,61.0,95.74,6.0,2.0,3.0,75.96,High,3,9,12,0.004708,0.00026394,45.72
ACC000419,Account,ACC000419,0,9.0,343.15,76.0,87.84,6.0,0.0,2.0,75.94,High,1,12,13,0.0051,0.00025145,45.72
ACC000993,Account,ACC000993,0,13.0,659.0600000000001,67.0,92.16,6.0,1.0,3.0,75.91,High,1,15,16,0.006277,0.00025145,45.72
ACC000477,Account,ACC000477,0,9.0,394.83000000000004,83.0,86.01,5.0,0.0,1.0,75.95,High,1,10,11,0.004315,0.00025145,45.71
CUST000634,Customer,Ali Taylor,0,9.0,3819.17,61.0,96.01,7.0,1.0,3.0,76.05,High,0,1,1,0.000392,0.00025145,45.69
CUST000298,Customer,Maya Hussain,0,13.0,4209.02,66.0,90.94,6.0,1.0,4.0,76.03,High,0,1,1,0.000392,0.00025145,45.68
ACC000403,Account,ACC000403,0,8.0,583.24,78.0,92.1,4.0,1.0,1.0,75.84,High,2,9,11,0.004315,0.00039511,45.67
ACC000180,Account,ACC000180,0,5.0,228.42,72.0,96.9,3.0,2.0,2.0,75.82,High,3,7,10,0.003923,0.000375,45.65
CUST000092,Customer,Lucas Smith,0,8.0,1622.71,66.0,92.24,5.0,1.0,5.0,75.98,High,0,0,0,0.0,0.00025145,45.64
ACC001005,Account,ACC001005,0,11.0,404.12,56.0,94.12,7.0,2.0,4.0,75.64,High,6,17,23,0.008631,0.00043007,45.64
CUST000099,Customer,Hannah Hussain,0,10.0,5455.74,56.0,99.15,7.0,1.0,4.0,75.9,High,0,1,1,0.000392,0.00025145,45.6
ACC000992,Account,ACC000992,0,10.0,10900.960000000001,83.0,88.11,5.0,0.0,0.0,75.69,High,2,12,14,0.005492,0.00027553,45.58
CUST000416,Customer,Maya Thomas,0,7.0,488.46000000000004,78.0,92.1,4.0,1.0,1.0,75.84,High,0,1,1,0.000392,0.00025145,45.56
ACC001013,Account,ACC001013,0,4.0,319.58000000000004,79.0,89.1,4.0,0.0,3.0,75.74,High,1,8,9,0.003531,0.00025145,45.56
CUST000552,Customer,James Brown,0,7.0,394.33,58.0,93.33,6.0,2.0,5.0,75.77,High,0,3,3,0.001177,0.00025145,45.54
ACC000597,Account,ACC000597,0,14.0,900.61,61.0,97.54,6.0,2.0,2.0,75.59,High,1,16,17,0.006669,0.00025145,45.54
ACC001259,Account,ACC001259,0,8.0,7827.83,71.0,97.55,3.0,2.0,2.0,75.59,High,5,9,14,0.005492,0.00033707,45.53
ACC001027,Account,ACC001027,0,19.0,6464.380000000001,61.0,94.32,7.0,1.0,3.0,75.46,High,4,21,25,0.009808,0.00026722,45.53
ACC001135,Account,ACC001135,0,5.0,228.89000000000001,68.0,97.36,5.0,1.0,2.0,75.68,High,1,7,8,0.003138,0.00025145,45.52
ACC000267,Account,ACC000267,0,4.0,148.99,72.0,97.62,3.0,1.0,3.0,75.57,High,4,7,11,0.004315,0.00046246,45.52
ACC000848,Account,ACC000848,0,15.0,3419.2700000000004,66.0,87.92,8.0,0.0,3.0,75.47,High,4,15,19,0.007454,0.00036683,45.5
ACC001185,Account,ACC001185,0,6.0,841.88,73.0,93.54,4.0,2.0,1.0,75.59,High,3,6,9,0.003531,0.00026837,45.48
ACC000664,Account,ACC000664,0,10.0,4280.67,58.0,96.56,5.0,4.0,2.0,75.4,High,5,11,16,0.006277,0.0005525,45.48
CUST000001,Customer,Amelia Taylor,0,9.0,539.53,66.0,94.13,5.0,1.0,4.0,75.65,High,0,2,2,0.000785,0.00025145,45.46
ACC000517,Account,ACC000517,0,10.0,2467.08,57.0,96.46,6.0,2.0,4.0,75.41,High,3,15,18,0.007062,0.00038005,45.46
CUST000373,Customer,Zara Brown,0,11.0,1068.81,73.0,88.02,6.0,0.0,3.0,75.66,High,0,1,1,0.000392,0.00025145,45.45
ACC000205,Account,ACC000205,0,9.0,646.5600000000001,71.0,87.39,6.0,0.0,4.0,75.54,High,1,9,10,0.003923,0.00025145,45.45
ACC000030,Account,ACC000030,0,10.0,323.88,88.0,82.46,4.0,0.0,1.0,75.46,High,3,12,15,0.005885,0.00027055,45.45
CUST000693,Customer,Grace Ali,0,12.0,643.09,61.0,87.65,7.0,0.0,7.0,75.63,High,0,1,1,0.000392,0.00025145,45.44
ACC000939,Account,ACC000939,0,11.0,640.96,73.0,78.49,8.0,0.0,3.0,75.32,High,8,13,21,0.008239,0.00041252,45.44
CUST000407,Customer,Mia Green,0,6.0,7658.23,71.0,97.55,3.0,2.0,2.0,75.59,High,0,1,1,0.000392,0.00025145,45.41
ACC001129,Account,ACC001129,0,7.0,1944.14,79.0,81.07,5.0,0.0,4.0,75.42,High,3,8,11,0.004315,0.0003085,45.4
CUST000973,Customer,Lucas Ahmed,0,8.0,322.43,73.0,96.27,4.0,2.0,0.0,75.54,High,0,2,2,0.000785,0.00025145,45.39
CUST000133,Customer,Aisha Robinson,0,8.0,339.24,79.0,89.95,5.0,0.0,1.0,75.53,High,0,1,1,0.000392,0.00025145,45.38
ACC000598,Account,ACC000598,0,8.0,365.29999999999995,66.0,94.8,5.0,2.0,2.0,75.38,High,2,8,10,0.003923,0.00031174,45.37
ACC000560,Account,ACC000560,0,12.0,6012.54,66.0,95.84,5.0,1.0,3.0,75.24,High,4,14,18,0.007062,0.00042342,45.37
CUST000400,Customer,Amelia Jones,0,12.0,3871.2,61.0,97.33,6.0,2.0,2.0,75.52,High,0,0,0,0.0,0.00025145,45.36
CUST000102,Customer,Mia Smith,0,10.0,292.43,66.0,95.16,6.0,1.0,2.0,75.51,High,0,1,1,0.000392,0.00025145,45.36
CUST000255,Customer,Sophia Robinson,0,12.0,3620.85,51.0,98.74,8.0,2.0,3.0,75.51,High,0,1,1,0.000392,0.00025145,45.36
CUST000770,Customer,Grace Green,0,9.0,8531.529999999999,83.0,88.87,4.0,0.0,1.0,75.45,High,0,3,3,0.001177,0.00025145,45.34
CUST000955,Customer,Hannah Brown,0,18.0,5534.660000000001,61.0,94.32,7.0,1.0,3.0,75.46,High,0,1,1,0.000392,0.00025145,45.33
CUST000829,Customer,Grace Thomas,0,9.0,2077.11,79.0,81.07,5.0,0.0,4.0,75.42,High,0,2,2,0.000785,0.00025145,45.32
ACC000040,Account,ACC000040,0,7.0,429.4,66.0,98.91,4.0,2.0,2.0,75.32,High,2,8,10,0.003923,0.00026543,45.32
ACC001004,Account,ACC001004,0,7.0,378.76,68.0,83.25,7.0,0.0,5.0,75.24,High,3,11,14,0.005492,0.00033119,45.32
ACC001254,Account,ACC001254,0,6.0,6229.16,56.0,99.93,4.0,4.0,3.0,75.18,High,3,11,14,0.005492,0.00050458,45.32
CUST000842,Customer,Sophia Walker,0,9.0,2410.23,57.0,96.46,6.0,2.0,4.0,75.41,High,0,1,1,0.000392,0.00025145,45.3
ACC000791,Account,ACC000791,0,8.0,765.09,68.0,79.07,8.0,0.0,5.0,75.27,High,2,8,10,0.003923,0.0002897,45.3
ACC000084,Account,ACC000084,0,8.0,909.0699999999999,88.0,89.04,3.0,0.0,0.0,75.26,High,3,8,11,0.004315,0.00029891,45.3
ACC000938,Account,ACC000938,0,12.0,768.19,67.0,96.97,5.0,1.0,2.0,75.09,High,5,15,20,0.007846,0.00046411,45.3
CUST000589,Customer,James Miller,0,14.0,474.05,73.0,91.44,6.0,1.0,0.0,75.35,High,0,4,4,0.001569,0.00025145,45.29
ACC000684,Account,ACC000684,0,8.0,812.9100000000001,63.0,86.78,7.0,0.0,6.0,75.22,High,2,10,12,0.004708,0.00026736,45.28
ACC000793,Account,ACC000793,0,8.0,294.48,62.0,92.31,7.0,1.0,3.0,75.21,High,1,11,12,0.004708,0.00025145,45.27
ACC000337,Account,ACC000337,0,9.0,6965.119999999999,63.0,98.09,6.0,1.0,2.0,75.18,High,3,11,14,0.005492,0.00026666,45.27
CUST000715,Customer,Oliver Robinson,0,13.0,755.0,66.0,93.27,5.0,1.0,4.0,75.34,High,0,1,1,0.000392,0.00025145,45.26
CUST000834,Customer,Maya Davies,0,5.0,112.38,61.0,98.17,5.0,2.0,3.0,75.31,High,0,3,3,0.001177,0.00025145,45.26
ACC000289,Account,ACC000289,0,8.0,5644.64,83.0,89.6,3.0,0.0,2.0,75.21,High,2,9,11,0.004315,0.00025187,45.26
CUST000052,Customer,Maya Ahmed,0,14.0,8692.65,61.0,96.82,6.0,2.0,2.0,75.34,High,0,0,0,0.0,0.00025145,45.25
ACC000473,Account,ACC000473,0,12.0,3820.89,58.0,95.64,5.0,2.0,5.0,75.07,High,3,16,19,0.007454,0.00028569,45.25
CUST000121,Customer,Daniel Miller,0,11.0,1888.7099999999998,88.0,66.31,7.0,0.0,2.0,75.31,High,0,1,1,0.000392,0.00025145,45.24
CUST000930,Customer,Ethan Taylor,0,13.0,1025.73,62.0,86.74,8.0,0.0,5.0,75.26,High,0,4,4,0.001569,0.00025145,45.24
ACC000128,Account,ACC000128,0,5.0,3701.82,75.0,99.74,2.0,1.0,2.0,75.16,High,2,6,8,0.003138,0.00027159,45.21
ACC000064,Account,ACC000064,0,17.0,788.81,66.0,80.74,8.0,0.0,5.0,74.96,High,2,18,20,0.007846,0.0002545,45.18
ACC000668,Account,ACC000668,0,14.0,9993.74,68.0,87.82,7.0,0.0,3.0,74.84,High,2,16,18,0.007062,0.00069283,45.18
CUST000355,Customer,Aisha Taylor,0,9.0,6965.119999999999,63.0,98.09,6.0,1.0,2.0,75.18,High,0,1,1,0.000392,0.00025145,45.17
