transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days
TXN00002329,1,REC-A-TXN00002329,PaymentProcessorA,ACC000906,2026-01-29,7.92,GBP,Completed,1,REC-B-TXN00002329,CoreBankingB,ACC000906,2026-01-29,7.92,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,163
TXN00002338,1,REC-A-TXN00002338,PaymentProcessorA,ACC000947,2026-04-11,30.74,GBP,Completed,1,REC-B-TXN00002338,CoreBankingB,ACC000947,2026-04-11,30.74,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,91
TXN00002341,1,REC-A-TXN00002341,PaymentProcessorA,ACC000335,2026-04-28,32.09,GBP,Completed,1,REC-B-TXN00002341,CoreBankingB,ACC000335,2026-04-28,32.09,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,74
TXN00002345,1,REC-A-TXN00002345,PaymentProcessorA,ACC000377,2026-07-03,210.52,GBP,Completed,1,REC-B-TXN00002345,CoreBankingB,ACC000377,2026-07-03,210.52,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,8
TXN00002359,1,REC-A-TXN00002359,PaymentProcessorA,ACC000569,2026-06-20,72.39,GBP,Completed,1,REC-B-TXN00002359,CoreBankingB,ACC000569,2026-06-20,72.39,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,21
TXN00002361,1,REC-A-TXN00002361,PaymentProcessorA,ACC001227,2026-03-26,20.49,GBP,Completed,1,REC-B-TXN00002361,CoreBankingB,ACC001227,2026-03-26,20.49,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00002374,1,REC-A-TXN00002374,PaymentProcessorA,ACC001294,2026-03-29,107.02,GBP,Completed,1,REC-B-TXN00002374,CoreBankingB,ACC001294,2026-03-29,107.02,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,104
TXN00002378,1,REC-A-TXN00002378,PaymentProcessorA,ACC000333,2026-07-09,49.59,GBP,Completed,1,REC-B-TXN00002378,CoreBankingB,ACC000333,2026-07-09,49.59,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,2
TXN00002389,1,REC-A-TXN00002389,PaymentProcessorA,ACC000107,2026-01-22,86.45,GBP,Completed,1,REC-B-TXN00002389,CoreBankingB,ACC000107,2026-01-22,86.45,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,170
TXN00002390,1,REC-A-TXN00002390,PaymentProcessorA,ACC000583,2026-04-19,24.85,GBP,Completed,1,REC-B-TXN00002390,CoreBankingB,ACC000583,2026-04-19,24.85,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,83
TXN00002393,1,REC-A-TXN00002393,PaymentProcessorA,ACC000672,2026-04-27,5.37,GBP,Completed,1,REC-B-TXN00002393,CoreBankingB,ACC000672,2026-04-27,5.37,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,75
TXN00002400,1,REC-A-TXN00002400,PaymentProcessorA,ACC000443,2026-03-22,80.67,USD,Completed,1,REC-B-TXN00002400,CoreBankingB,ACC000443,2026-03-22,80.67,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,111
TXN00002406,1,REC-A-TXN00002406,PaymentProcessorA,ACC000069,2026-02-27,16.03,GBP,Completed,1,REC-B-TXN00002406,CoreBankingB,ACC000069,2026-02-27,16.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,134
TXN00002407,1,REC-A-TXN00002407,PaymentProcessorA,ACC000604,2026-05-23,698.61,GBP,Completed,1,REC-B-TXN00002407,CoreBankingB,ACC000604,2026-05-23,698.61,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,49
TXN00002408,1,REC-A-TXN00002408,PaymentProcessorA,ACC001009,2026-04-16,127.06,GBP,Completed,1,REC-B-TXN00002408,CoreBankingB,ACC001009,2026-04-16,127.06,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,86
TXN00002413,1,REC-A-TXN00002413,PaymentProcessorA,ACC000190,2026-07-10,63.36,GBP,Completed,1,REC-B-TXN00002413,CoreBankingB,ACC000190,2026-07-10,63.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,1
TXN00002414,1,REC-A-TXN00002414,PaymentProcessorA,ACC001108,2026-07-10,28.36,EUR,Completed,1,REC-B-TXN00002414,CoreBankingB,ACC001108,2026-07-10,28.36,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,1
TXN00002421,1,REC-A-TXN00002421,PaymentProcessorA,ACC000591,2026-06-26,43.61,USD,Completed,1,REC-B-TXN00002421,CoreBankingB,ACC000591,2026-06-26,43.61,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,15
TXN00002424,1,REC-A-TXN00002424,PaymentProcessorA,ACC000661,2026-05-13,26.75,EUR,Completed,1,REC-B-TXN00002424,CoreBankingB,ACC000661,2026-05-13,26.75,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,59
TXN00002437,1,REC-A-TXN00002437,PaymentProcessorA,ACC000111,2026-05-21,97.11,GBP,Completed,1,REC-B-TXN00002437,CoreBankingB,ACC000111,2026-05-21,97.11,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,51
TXN00002440,1,REC-A-TXN00002440,PaymentProcessorA,ACC000675,2026-01-16,38.66,USD,Completed,1,REC-B-TXN00002440,CoreBankingB,ACC000675,2026-01-16,38.66,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,176
TXN00002442,1,REC-A-TXN00002442,PaymentProcessorA,ACC000208,2026-06-03,10.4,GBP,Completed,1,REC-B-TXN00002442,CoreBankingB,ACC000208,2026-06-03,10.4,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,38
TXN00002447,1,REC-A-TXN00002447,PaymentProcessorA,ACC000657,2026-01-30,9.23,GBP,Completed,1,REC-B-TXN00002447,CoreBankingB,ACC000657,2026-01-30,9.23,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,162
TXN00002448,1,REC-A-TXN00002448,PaymentProcessorA,ACC000756,2026-03-30,20.81,EUR,Completed,1,REC-B-TXN00002448,CoreBankingB,ACC000756,2026-03-30,20.81,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00002454,1,REC-A-TXN00002454,PaymentProcessorA,ACC000294,2026-03-20,1770.51,GBP,Completed,1,REC-B-TXN00002454,CoreBankingB,ACC000294,2026-03-20,1770.51,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,113
TXN00002456,1,REC-A-TXN00002456,PaymentProcessorA,ACC000064,2026-07-08,2.62,GBP,Pending,1,REC-B-TXN00002456,CoreBankingB,ACC000064,2026-07-08,2.62,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,3
TXN00002457,1,REC-A-TXN00002457,PaymentProcessorA,ACC001258,2026-05-05,36.72,GBP,Completed,1,REC-B-TXN00002457,CoreBankingB,ACC001258,2026-05-05,36.72,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,67
TXN00002459,1,REC-A-TXN00002459,PaymentProcessorA,ACC000153,2026-03-08,92.23,GBP,Completed,1,REC-B-TXN00002459,CoreBankingB,ACC000153,2026-03-08,92.23,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,125
TXN00002465,1,REC-A-TXN00002465,PaymentProcessorA,ACC000490,2026-06-17,24.33,GBP,Completed,1,REC-B-TXN00002465,CoreBankingB,ACC000490,2026-06-17,24.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,24
TXN00002471,1,REC-A-TXN00002471,PaymentProcessorA,ACC000197,2026-05-05,8.6,USD,Failed,1,REC-B-TXN00002471,CoreBankingB,ACC000197,2026-05-05,8.6,USD,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,67
TXN00002472,1,REC-A-TXN00002472,PaymentProcessorA,ACC000188,2026-04-07,27.12,GBP,Completed,1,REC-B-TXN00002472,CoreBankingB,ACC000188,2026-04-07,27.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,95
TXN00002474,1,REC-A-TXN00002474,PaymentProcessorA,ACC000459,2026-02-01,503.1,GBP,Completed,1,REC-B-TXN00002474,CoreBankingB,ACC000459,2026-02-01,503.1,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,160
TXN00002475,1,REC-A-TXN00002475,PaymentProcessorA,ACC000374,2026-05-07,12.04,GBP,Completed,1,REC-B-TXN00002475,CoreBankingB,ACC000374,2026-05-07,12.04,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,65
TXN00002479,1,REC-A-TXN00002479,PaymentProcessorA,ACC000197,2026-06-21,53.1,GBP,Completed,1,REC-B-TXN00002479,CoreBankingB,ACC000197,2026-06-21,53.1,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,20
TXN00002484,1,REC-A-TXN00002484,PaymentProcessorA,ACC000285,2026-03-26,19.58,USD,Completed,1,REC-B-TXN00002484,CoreBankingB,ACC000285,2026-03-26,19.58,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,107
TXN00002485,1,REC-A-TXN00002485,PaymentProcessorA,ACC001299,2026-02-23,9.78,EUR,Completed,1,REC-B-TXN00002485,CoreBankingB,ACC001299,2026-02-23,9.78,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,138
TXN00002486,1,REC-A-TXN00002486,PaymentProcessorA,ACC000496,2026-06-09,29.87,GBP,Completed,1,REC-B-TXN00002486,CoreBankingB,ACC000496,2026-06-09,29.87,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,32
TXN00002487,1,REC-A-TXN00002487,PaymentProcessorA,ACC000322,2026-04-19,16.44,EUR,Completed,1,REC-B-TXN00002487,CoreBankingB,ACC000322,2026-04-19,16.44,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,83
TXN00002488,1,REC-A-TXN00002488,PaymentProcessorA,ACC000317,2026-02-13,34.35,GBP,Completed,1,REC-B-TXN00002488,CoreBankingB,ACC000317,2026-02-13,34.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,148
TXN00002493,1,REC-A-TXN00002493,PaymentProcessorA,ACC000118,2026-02-11,85.49,EUR,Completed,1,REC-B-TXN00002493,CoreBankingB,ACC000118,2026-02-11,85.49,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,150
TXN00002511,1,REC-A-TXN00002511,PaymentProcessorA,ACC000099,2026-02-02,36.36,GBP,Completed,1,REC-B-TXN00002511,CoreBankingB,ACC000099,2026-02-02,36.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,159
TXN00002514,1,REC-A-TXN00002514,PaymentProcessorA,ACC000298,2026-05-13,17.56,GBP,Completed,1,REC-B-TXN00002514,CoreBankingB,ACC000298,2026-05-13,17.56,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,59
TXN00002516,1,REC-A-TXN00002516,PaymentProcessorA,ACC000842,2026-01-18,57.82,EUR,Completed,1,REC-B-TXN00002516,CoreBankingB,ACC000842,2026-01-18,57.82,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,174
TXN00002517,1,REC-A-TXN00002517,PaymentProcessorA,ACC000570,2026-02-20,156.93,GBP,Reversed,1,REC-B-TXN00002517,CoreBankingB,ACC000570,2026-02-20,156.93,GBP,Reversed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,141
TXN00002518,1,REC-A-TXN00002518,PaymentProcessorA,ACC000424,2026-01-17,74.03,GBP,Completed,1,REC-B-TXN00002518,CoreBankingB,ACC000424,2026-01-17,74.03,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,175
TXN00002520,1,REC-A-TXN00002520,PaymentProcessorA,ACC001047,2026-06-05,39.8,GBP,Completed,1,REC-B-TXN00002520,CoreBankingB,ACC001047,2026-06-05,39.8,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,36
TXN00002523,1,REC-A-TXN00002523,PaymentProcessorA,ACC000425,2026-05-30,15.47,GBP,Completed,1,REC-B-TXN00002523,CoreBankingB,ACC000425,2026-05-30,15.47,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,42
TXN00002524,1,REC-A-TXN00002524,PaymentProcessorA,ACC000206,2026-05-16,148.91,GBP,Completed,1,REC-B-TXN00002524,CoreBankingB,ACC000206,2026-05-16,148.91,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,56
TXN00002527,1,REC-A-TXN00002527,PaymentProcessorA,ACC000062,2026-04-08,22.66,GBP,Completed,1,REC-B-TXN00002527,CoreBankingB,ACC000062,2026-04-08,22.66,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,94
TXN00002532,1,REC-A-TXN00002532,PaymentProcessorA,ACC000362,2026-01-19,200.33,GBP,Completed,1,REC-B-TXN00002532,CoreBankingB,ACC000362,2026-01-19,200.33,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,173
TXN00002534,1,REC-A-TXN00002534,PaymentProcessorA,ACC001054,2026-06-25,44.28,GBP,Completed,1,REC-B-TXN00002534,CoreBankingB,ACC001054,2026-06-25,44.28,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,16
TXN00002535,1,REC-A-TXN00002535,PaymentProcessorA,ACC000589,2026-06-23,93.81,USD,Completed,1,REC-B-TXN00002535,CoreBankingB,ACC000589,2026-06-23,93.81,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,18
TXN00002541,1,REC-A-TXN00002541,PaymentProcessorA,ACC000168,2026-03-05,19.07,GBP,Completed,1,REC-B-TXN00002541,CoreBankingB,ACC000168,2026-03-05,19.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,128
TXN00002543,1,REC-A-TXN00002543,PaymentProcessorA,ACC001143,2026-03-30,16.7,GBP,Completed,1,REC-B-TXN00002543,CoreBankingB,ACC001143,2026-03-30,16.7,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,103
TXN00002544,1,REC-A-TXN00002544,PaymentProcessorA,ACC001009,2026-05-14,25.27,GBP,Completed,1,REC-B-TXN00002544,CoreBankingB,ACC001009,2026-05-14,25.27,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,58
TXN00002546,1,REC-A-TXN00002546,PaymentProcessorA,ACC000055,2026-01-24,37.17,GBP,Completed,1,REC-B-TXN00002546,CoreBankingB,ACC000055,2026-01-24,37.17,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,168
TXN00002555,1,REC-A-TXN00002555,PaymentProcessorA,ACC001174,2026-04-02,89.14,GBP,Completed,1,REC-B-TXN00002555,CoreBankingB,ACC001174,2026-04-02,89.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,100
TXN00002565,1,REC-A-TXN00002565,PaymentProcessorA,ACC001155,2026-07-10,10.67,GBP,Completed,1,REC-B-TXN00002565,CoreBankingB,ACC001155,2026-07-10,10.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,1
TXN00002572,1,REC-A-TXN00002572,PaymentProcessorA,ACC000734,2026-06-27,5.14,GBP,Completed,1,REC-B-TXN00002572,CoreBankingB,ACC000734,2026-06-27,5.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,14
TXN00002575,1,REC-A-TXN00002575,PaymentProcessorA,ACC000412,2026-07-01,40.26,GBP,Pending,1,REC-B-TXN00002575,CoreBankingB,ACC000412,2026-07-01,40.26,GBP,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,10
TXN00002587,1,REC-A-TXN00002587,PaymentProcessorA,ACC000329,2026-03-04,28.67,GBP,Completed,1,REC-B-TXN00002587,CoreBankingB,ACC000329,2026-03-04,28.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,129
TXN00002589,1,REC-A-TXN00002589,PaymentProcessorA,ACC000932,2026-06-28,31.99,GBP,Completed,1,REC-B-TXN00002589,CoreBankingB,ACC000932,2026-06-28,31.99,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,13
TXN00002593,1,REC-A-TXN00002593,PaymentProcessorA,ACC000798,2026-07-06,9.85,GBP,Completed,1,REC-B-TXN00002593,CoreBankingB,ACC000798,2026-07-06,9.85,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,5
TXN00002603,1,REC-A-TXN00002603,PaymentProcessorA,ACC000931,2026-06-13,25.75,GBP,Completed,1,REC-B-TXN00002603,CoreBankingB,ACC000931,2026-06-13,25.75,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,28
TXN00002610,1,REC-A-TXN00002610,PaymentProcessorA,ACC000209,2026-01-27,68.41,GBP,Completed,1,REC-B-TXN00002610,CoreBankingB,ACC000209,2026-01-27,68.41,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,165
TXN00002612,1,REC-A-TXN00002612,PaymentProcessorA,ACC001257,2026-04-24,20.24,GBP,Completed,1,REC-B-TXN00002612,CoreBankingB,ACC001257,2026-04-24,20.24,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,78
TXN00002615,1,REC-A-TXN00002615,PaymentProcessorA,ACC001102,2026-04-22,22.07,GBP,Completed,1,REC-B-TXN00002615,CoreBankingB,ACC001102,2026-04-22,22.07,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,80
TXN00002616,1,REC-A-TXN00002616,PaymentProcessorA,ACC000820,2026-03-07,12.69,GBP,Completed,1,REC-B-TXN00002616,CoreBankingB,ACC000820,2026-03-07,12.69,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,126
TXN00002620,1,REC-A-TXN00002620,PaymentProcessorA,ACC000467,2026-07-11,100.63,GBP,Completed,1,REC-B-TXN00002620,CoreBankingB,ACC000467,2026-07-11,100.63,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,0
TXN00002621,1,REC-A-TXN00002621,PaymentProcessorA,ACC000862,2026-05-10,139.98,GBP,Completed,1,REC-B-TXN00002621,CoreBankingB,ACC000862,2026-05-10,139.98,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,62
TXN00002624,1,REC-A-TXN00002624,PaymentProcessorA,ACC001228,2026-03-07,125.32,GBP,Completed,1,REC-B-TXN00002624,CoreBankingB,ACC001228,2026-03-07,125.32,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,126
TXN00002626,1,REC-A-TXN00002626,PaymentProcessorA,ACC001188,2026-01-24,64.26,GBP,Completed,1,REC-B-TXN00002626,CoreBankingB,ACC001188,2026-01-24,64.26,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,168
TXN00002628,1,REC-A-TXN00002628,PaymentProcessorA,ACC001158,2026-04-29,266.95,USD,Completed,1,REC-B-TXN00002628,CoreBankingB,ACC001158,2026-04-29,266.95,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,73
TXN00002632,1,REC-A-TXN00002632,PaymentProcessorA,ACC000249,2026-03-25,173.15,USD,Completed,1,REC-B-TXN00002632,CoreBankingB,ACC000249,2026-03-25,173.15,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,108
TXN00002637,1,REC-A-TXN00002637,PaymentProcessorA,ACC001185,2026-03-13,653.45,EUR,Completed,1,REC-B-TXN00002637,CoreBankingB,ACC001185,2026-03-13,653.45,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,120
TXN00002639,1,REC-A-TXN00002639,PaymentProcessorA,ACC000251,2026-03-17,46.59,GBP,Completed,1,REC-B-TXN00002639,CoreBankingB,ACC000251,2026-03-17,46.59,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,116
TXN00002649,1,REC-A-TXN00002649,PaymentProcessorA,ACC001247,2026-01-23,44.48,GBP,Completed,1,REC-B-TXN00002649,CoreBankingB,ACC001247,2026-01-23,44.48,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,169
TXN00002651,1,REC-A-TXN00002651,PaymentProcessorA,ACC000277,2026-06-17,11.82,GBP,Completed,1,REC-B-TXN00002651,CoreBankingB,ACC000277,2026-06-17,11.82,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,24
TXN00002652,1,REC-A-TXN00002652,PaymentProcessorA,ACC000378,2026-03-14,68.22,EUR,Pending,1,REC-B-TXN00002652,CoreBankingB,ACC000378,2026-03-14,68.22,EUR,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,119
TXN00002664,1,REC-A-TXN00002664,PaymentProcessorA,ACC000648,2026-06-26,17.35,GBP,Completed,1,REC-B-TXN00002664,CoreBankingB,ACC000648,2026-06-26,17.35,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,15
TXN00002665,1,REC-A-TXN00002665,PaymentProcessorA,ACC000391,2026-02-05,30.67,GBP,Completed,1,REC-B-TXN00002665,CoreBankingB,ACC000391,2026-02-05,30.67,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,156
TXN00002674,1,REC-A-TXN00002674,PaymentProcessorA,ACC001071,2026-03-23,19.11,USD,Completed,1,REC-B-TXN00002674,CoreBankingB,ACC001071,2026-03-23,19.11,USD,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,110
TXN00002679,1,REC-A-TXN00002679,PaymentProcessorA,ACC000860,2026-05-16,16.95,EUR,Completed,1,REC-B-TXN00002679,CoreBankingB,ACC000860,2026-05-16,16.95,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,56
TXN00002681,1,REC-A-TXN00002681,PaymentProcessorA,ACC001077,2026-03-21,23.19,GBP,Completed,1,REC-B-TXN00002681,CoreBankingB,ACC001077,2026-03-21,23.19,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,112
TXN00002683,1,REC-A-TXN00002683,PaymentProcessorA,ACC000796,2026-06-23,66.36,GBP,Completed,1,REC-B-TXN00002683,CoreBankingB,ACC000796,2026-06-23,66.36,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,18
TXN00002685,1,REC-A-TXN00002685,PaymentProcessorA,ACC000560,2026-06-17,24.22,GBP,Completed,1,REC-B-TXN00002685,CoreBankingB,ACC000560,2026-06-17,24.22,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,24
TXN00002686,1,REC-A-TXN00002686,PaymentProcessorA,ACC000005,2026-03-13,14.49,GBP,Completed,1,REC-B-TXN00002686,CoreBankingB,ACC000005,2026-03-13,14.49,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,120
TXN00002689,1,REC-A-TXN00002689,PaymentProcessorA,ACC000190,2026-02-19,6.14,GBP,Completed,1,REC-B-TXN00002689,CoreBankingB,ACC000190,2026-02-19,6.14,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,142
TXN00002690,1,REC-A-TXN00002690,PaymentProcessorA,ACC001289,2026-06-16,25.54,USD,Pending,1,REC-B-TXN00002690,CoreBankingB,ACC001289,2026-06-16,25.54,USD,Pending,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,25
TXN00002692,1,REC-A-TXN00002692,PaymentProcessorA,ACC000275,2026-03-08,43.98,GBP,Completed,1,REC-B-TXN00002692,CoreBankingB,ACC000275,2026-03-08,43.98,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,125
TXN00002693,1,REC-A-TXN00002693,PaymentProcessorA,ACC001111,2026-02-03,540.79,GBP,Completed,1,REC-B-TXN00002693,CoreBankingB,ACC001111,2026-02-03,540.79,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,158
TXN00002698,1,REC-A-TXN00002698,PaymentProcessorA,ACC001156,2026-02-14,33.76,GBP,Completed,1,REC-B-TXN00002698,CoreBankingB,ACC001156,2026-02-14,33.76,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,147
TXN00002699,1,REC-A-TXN00002699,PaymentProcessorA,ACC000087,2026-05-05,15.91,GBP,Completed,1,REC-B-TXN00002699,CoreBankingB,ACC000087,2026-05-05,15.91,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,67
TXN00002702,1,REC-A-TXN00002702,PaymentProcessorA,ACC001092,2026-03-04,32.56,GBP,Completed,1,REC-B-TXN00002702,CoreBankingB,ACC001092,2026-03-04,32.56,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,129
TXN00002708,1,REC-A-TXN00002708,PaymentProcessorA,ACC000780,2026-04-03,59.27,GBP,Completed,1,REC-B-TXN00002708,CoreBankingB,ACC000780,2026-04-03,59.27,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,99
TXN00002716,1,REC-A-TXN00002716,PaymentProcessorA,ACC001191,2026-06-23,201.16,GBP,Completed,1,REC-B-TXN00002716,CoreBankingB,ACC001191,2026-06-23,201.16,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,18
TXN00002719,1,REC-A-TXN00002719,PaymentProcessorA,ACC001184,2026-01-26,2392.5,GBP,Completed,1,REC-B-TXN00002719,CoreBankingB,ACC001184,2026-01-26,2392.5,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,166
TXN00002725,1,REC-A-TXN00002725,PaymentProcessorA,ACC000064,2026-03-08,27.12,GBP,Completed,1,REC-B-TXN00002725,CoreBankingB,ACC000064,2026-03-08,27.12,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,125
TXN00002730,1,REC-A-TXN00002730,PaymentProcessorA,ACC000462,2026-02-16,7231.2,EUR,Completed,1,REC-B-TXN00002730,CoreBankingB,ACC000462,2026-02-16,7231.2,EUR,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,145
TXN00002733,1,REC-A-TXN00002733,PaymentProcessorA,ACC000560,2026-04-13,12.22,GBP,Completed,1,REC-B-TXN00002733,CoreBankingB,ACC000560,2026-04-13,12.22,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,89
TXN00002749,1,REC-A-TXN00002749,PaymentProcessorA,ACC000143,2026-02-03,59.38,GBP,Failed,1,REC-B-TXN00002749,CoreBankingB,ACC000143,2026-02-03,59.38,GBP,Failed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,158
TXN00002751,1,REC-A-TXN00002751,PaymentProcessorA,ACC000155,2026-06-01,72.34,GBP,Completed,1,REC-B-TXN00002751,CoreBankingB,ACC000155,2026-06-01,72.34,GBP,Completed,0.0,0.0,MATCHED,MATCHED,0,No Break,Matched,40
